Barrie, (47045) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Barrie (47045)
Address,83 Perry St.
Latitude,44.382338
Longitude,-79.702446
Elevation, 226 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
45027,Fine Particulate Matter,2020-08-31,3,4,4,4,4,4,4,3,3,2,2,2,3,4,4,4,4,4,3,2,2,3,4,4,
45027,Fine Particulate Matter,2020-09-01,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,9999,3,3,4,4,5,6,6,
45027,Fine Particulate Matter,2020-09-02,6,7,5,6,6,5,4,4,5,7,8,8,8,8,7,5,4,5,5,6,6,8,7,6,
45027,Fine Particulate Matter,2020-09-03,7,7,6,6,6,7,8,6,5,5,5,5,7,8,8,7,5,4,4,3,2,2,3,3,
45027,Fine Particulate Matter,2020-09-04,4,4,5,5,5,4,5,3,2,2,2,2,3,3,3,3,4,5,5,5,7,8,9,9,
45027,Fine Particulate Matter,2020-09-05,10,11,8,8,8,8,6,2,2,2,2,2,2,2,2,2,3,4,5,6,5,4,5,7,
45027,Fine Particulate Matter,2020-09-06,9,8,9,8,7,6,5,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,
45027,Fine Particulate Matter,2020-09-07,4,4,4,5,5,4,5,5,5,5,5,5,6,6,4,5,5,6,6,6,6,5,5,4,
45027,Fine Particulate Matter,2020-09-08,5,4,4,5,5,4,5,6,6,4,5,6,6,5,4,4,5,5,5,4,3,3,2,2,
45027,Fine Particulate Matter,2020-09-09,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,5,5,5,6,3,4,4,3,3,
45027,Fine Particulate Matter,2020-09-10,4,5,4,5,4,4,3,3,2,2,2,3,4,5,4,5,5,4,6,5,5,4,4,4,
45027,Fine Particulate Matter,2020-09-11,4,5,5,4,4,4,5,6,7,6,7,4,3,3,3,3,3,3,3,5,7,10,9,8,
45027,Fine Particulate Matter,2020-09-12,10,9,7,3,3,2,1,1,2,2,3,3,3,3,3,3,3,3,4,4,5,5,5,5,
45027,Fine Particulate Matter,2020-09-13,4,5,9999,5,5,4,4,3,2,1,2,2,2,2,4,5,5,6,6,6,10,11,11,10,
45027,Fine Particulate Matter,2020-09-14,9,7,7,8,7,7,7,5,5,2,2,2,1,2,1,1,1,1,1,3,3,4,4,5,
45027,Fine Particulate Matter,2020-09-15,5,3,3,3,1,1,5,6,2,9999,2,2,2,2,3,3,3,3,2,3,3,3,2,3,
45027,Fine Particulate Matter,2020-09-16,3,3,3,3,3,4,3,3,4,3,4,4,4,4,3,4,4,4,5,7,7,7,23,23,
45027,Fine Particulate Matter,2020-09-17,8,4,4,4,4,5,7,7,7,7,8,8,7,6,5,3,3,3,3,4,4,4,4,4,
45027,Fine Particulate Matter,2020-09-18,4,4,4,3,2,2,3,3,2,1,1,2,2,2,2,2,2,2,2,3,4,4,6,6,
45027,Fine Particulate Matter,2020-09-19,8,8,7,7,6,2,4,5,2,3,3,3,3,3,3,3,3,3,3,5,10,12,10,9,
45027,Fine Particulate Matter,2020-09-20,6,8,6,4,4,4,4,3,2,2,2,2,2,2,2,2,3,3,5,7,10,11,11,9,
45027,Fine Particulate Matter,2020-09-21,10,9,8,8,7,9,10,3,3,2,2,2,3,4,3,3,3,2,3,5,7,8,7,7,
45027,Fine Particulate Matter,2020-09-22,7,6,6,6,8,6,10,4,3,3,9999,4,4,4,4,3,5,7,10,14,14,16,17,14,
45027,Fine Particulate Matter,2020-09-23,14,13,11,9,8,10,9999,5,4,4,6,6,7,8,8,10,9,12,13,13,18,25,25,22,
45027,Fine Particulate Matter,2020-09-24,23,24,24,22,21,20,18,13,7,8,6,8,10,8,8,9,10,12,13,15,12,12,11,11,
45027,Fine Particulate Matter,2020-09-25,11,12,12,12,14,14,14,14,14,14,16,13,10,11,11,11,11,12,16,17,17,19,20,21,
45027,Fine Particulate Matter,2020-09-26,27,26,24,17,18,17,14,13,10,11,10,8,7,8,8,9,8,9,8,6,6,7,8,8,
45027,Fine Particulate Matter,2020-09-27,8,9,7,6,5,5,5,5,4,4,5,5,6,7,8,9,9,10,10,10,11,11,10,8,
45027,Fine Particulate Matter,2020-09-28,8,8,8,9,9,9,9,5,4,4,4,5,5,5,6,6,6,8,9,9,9,8,7,7,
45027,Fine Particulate Matter,2020-09-29,3,2,3,3,4,5,6,8,11,8,8,8,6,7,6,5,5,6,6,6,5,3,3,3,
45027,Fine Particulate Matter,2020-09-30,2,3,2,2,2,3,7,7,7,4,4,5,4,4,3,3,3,3,4,5,4,5,6,4,
45027,Fine Particulate Matter,2020-10-01,3,2,2,2,3,4,4,3,2,2,1,1,2,3,2,3,2,4,5,5,6,8,9,8,
45027,Fine Particulate Matter,2020-10-02,8,6,6,7,6,4,4,3,3,3,2,2,2,2,2,2,2,2,3,4,4,5,5,4,
45027,Fine Particulate Matter,2020-10-03,4,5,6,6,7,6,6,4,2,2,2,2,3,3,3,3,3,4,4,6,6,6,7,7,
45027,Fine Particulate Matter,2020-10-04,6,5,7,7,5,6,4,2,2,2,3,3,3,4,4,4,3,4,4,4,3,3,3,5,
45027,Fine Particulate Matter,2020-10-05,6,7,11,19,16,8,3,1,1,1,1,1,1,1,1,1,1,2,3,5,6,5,7,9,
45027,Fine Particulate Matter,2020-10-06,7,6,6,7,7,6,6,2,2,2,2,2,2,2,2,3,3,4,5,6,6,7,8,10,
45027,Fine Particulate Matter,2020-10-07,12,14,11,8,7,7,5,5,6,6,5,5,5,4,4,4,4,4,4,4,5,5,5,4,
45027,Fine Particulate Matter,2020-10-08,5,5,5,5,5,6,8,9,4,2,2,2,3,2,2,2,2,3,5,7,7,8,10,11,
45027,Fine Particulate Matter,2020-10-09,10,10,8,6,5,3,8,6,4,4,3,2,2,2,2,3,4,6,12,14,15,13,6,3,
45027,Fine Particulate Matter,2020-10-10,3,4,5,5,6,6,6,5,4,4,5,6,6,7,9,10,8,6,7,7,6,6,5,3,
45027,Fine Particulate Matter,2020-10-11,3,2,2,2,2,2,2,2,0,1,3,2,2,1,2,1,2,3,5,6,5,5,4,5,
45027,Fine Particulate Matter,2020-10-12,5,5,5,5,4,4,2,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,2,
45027,Fine Particulate Matter,2020-10-13,2,1,1,1,2,2,2,3,4,4,3,3,2,2,2,3,3,4,12,14,11,13,11,10,
45027,Fine Particulate Matter,2020-10-14,9,9,8,9,9,4,3,4,3,2,2,2,2,2,2,2,2,5,5,6,6,5,5,5,
45027,Fine Particulate Matter,2020-10-15,6,7,6,5,5,5,4,9999,4,4,4,4,5,5,5,5,4,4,5,4,5,6,6,6,
45027,Fine Particulate Matter,2020-10-16,5,4,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,3,6,11,16,23,18,14,
45027,Fine Particulate Matter,2020-10-17,12,12,10,9,9,8,9,8,5,1,2,2,2,2,2,2,2,3,5,8,10,12,10,11,
45027,Fine Particulate Matter,2020-10-18,9,9,8,7,5,4,4,4,3,3,3,3,2,2,2,3,4,5,6,6,7,7,5,3,
45027,Fine Particulate Matter,2020-10-19,2,2,3,3,4,4,4,4,3,3,2,2,1,2,2,2,2,3,4,4,4,2,2,1,
45027,Fine Particulate Matter,2020-10-20,2,2,2,2,2,3,3,3,3,2,3,4,3,5,6,5,5,5,4,7,5,4,3,3,
45027,Fine Particulate Matter,2020-10-21,3,3,3,3,2,4,6,6,6,5,4,4,3,3,3,4,5,6,8,9,12,9,8,7,
45027,Fine Particulate Matter,2020-10-22,6,4,4,3,3,3,3,3,3,3,4,5,4,6,3,3,4,4,4,5,6,8,7,4,
45027,Fine Particulate Matter,2020-10-23,4,3,4,4,4,8,9,6,7,8,5,2,2,2,2,2,2,3,4,4,3,2,2,3,
45027,Fine Particulate Matter,2020-10-24,4,4,4,3,3,3,4,4,3,4,3,3,2,2,2,2,2,4,6,8,12,15,15,11,
45027,Fine Particulate Matter,2020-10-25,8,6,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5,3,3,3,3,
45027,Fine Particulate Matter,2020-10-26,3,4,4,4,4,5,5,6,9,8,7,6,6,6,5,4,4,4,5,6,5,5,5,5,
45027,Fine Particulate Matter,2020-10-27,5,5,5,6,5,5,4,4,4,3,2,2,3,3,4,3,3,4,3,2,2,2,2,2,
45027,Fine Particulate Matter,2020-10-28,2,2,8,8,6,5,4,4,6,4,4,3,2,2,2,2,2,2,4,7,8,10,14,10,
45027,Fine Particulate Matter,2020-10-29,11,11,10,10,10,10,12,11,8,5,6,5,5,5,5,5,5,5,4,4,5,5,5,5,
45027,Fine Particulate Matter,2020-10-30,4,3,2,2,2,3,4,5,4,3,3,2,2,2,2,2,2,2,3,4,4,3,3,4,
45027,Fine Particulate Matter,2020-10-31,4,4,3,2,2,3,3,2,2,2,4,3,2,3,3,4,6,8,9,9,11,12,10,11,
45027,Fine Particulate Matter,2020-11-01,9,10,8,6,5,4,4,4,5,5,3,2,3,5,2,2,2,2,2,2,3,2,2,2,
45027,Fine Particulate Matter,2020-11-02,2,1,1,1,1,1,1,0,1,2,5,4,4,4,5,4,7,9,8,7,7,7,7,6,
45027,Fine Particulate Matter,2020-11-03,5,4,3,3,3,3,3,3,4,6,3,3,3,3,3,3,5,5,4,4,5,5,5,6,
45027,Fine Particulate Matter,2020-11-04,7,11,12,13,14,12,11,12,10,3,2,2,2,2,3,4,5,8,8,9,11,12,11,10,
45027,Fine Particulate Matter,2020-11-05,9,9,9,10,10,12,15,14,10,8,8,8,8,7,7,8,9,10,11,12,14,14,16,17,
45027,Fine Particulate Matter,2020-11-06,18,18,19,20,22,23,24,23,15,10,14,15,14,13,13,12,11,12,14,16,19,21,27,27,
45027,Fine Particulate Matter,2020-11-07,29,26,28,31,32,31,31,29,18,10,13,14,13,11,9,10,10,13,16,18,25,25,26,27,
45027,Fine Particulate Matter,2020-11-08,27,27,29,29,30,30,27,22,13,9,13,15,14,13,13,13,12,27,21,22,24,25,25,24,
45027,Fine Particulate Matter,2020-11-09,23,23,23,22,24,22,20,20,18,17,14,13,13,11,9,10,10,15,19,20,24,20,20,18,
45027,Fine Particulate Matter,2020-11-10,16,14,14,13,13,13,12,10,7,6,5,4,4,4,4,4,5,8,10,11,11,9,6,6,
45027,Fine Particulate Matter,2020-11-11,6,7,6,6,5,4,2,2,2,2,2,3,5,5,5,5,6,6,7,8,8,9,6,3,
45027,Fine Particulate Matter,2020-11-12,3,4,4,4,4,3,3,3,2,2,3,3,3,3,3,3,3,5,9,13,13,5,3,3,
45027,Fine Particulate Matter,2020-11-13,2,3,2,2,2,2,2,3,5,6,6,6,7,8,7,9,8,11,10,6,6,7,6,5,
45027,Fine Particulate Matter,2020-11-14,6,6,6,6,6,5,4,5,3,2,2,2,2,2,2,2,2,4,10,14,15,12,7,4,
45027,Fine Particulate Matter,2020-11-15,2,2,3,4,5,7,7,6,8,9,9,9,6,3,2,2,3,5,3,4,6,8,8,7,
45027,Fine Particulate Matter,2020-11-16,7,7,7,6,5,5,5,5,4,4,3,3,3,3,3,3,5,6,6,6,6,6,6,5,
45027,Fine Particulate Matter,2020-11-17,6,8,8,7,7,8,8,5,3,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,
45027,Fine Particulate Matter,2020-11-18,2,2,2,2,2,2,2,2,3,4,4,4,5,6,8,10,8,7,6,5,6,7,5,4,
45027,Fine Particulate Matter,2020-11-19,3,3,3,3,3,2,2,3,3,3,4,4,4,4,4,5,16,17,16,17,17,17,16,17,
45027,Fine Particulate Matter,2020-11-20,16,13,11,10,8,7,7,8,7,7,6,6,6,6,8,9,12,14,15,16,20,18,10,6,
45027,Fine Particulate Matter,2020-11-21,5,4,3,2,2,1,1,1,1,1,1,2,2,3,3,2,3,4,4,3,2,2,2,2,
45027,Fine Particulate Matter,2020-11-22,2,3,2,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,4,
45027,Fine Particulate Matter,2020-11-23,3,3,4,3,3,2,2,2,2,2,3,3,5,14,21,26,28,22,3,3,3,2,3,3,
45027,Fine Particulate Matter,2020-11-24,3,4,4,3,3,3,2,2,3,4,4,4,4,5,5,8,6,6,6,4,3,3,3,3,
45027,Fine Particulate Matter,2020-11-25,2,2,2,2,3,4,4,4,4,4,5,5,8,9,12,11,11,12,14,12,10,7,5,5,
45027,Fine Particulate Matter,2020-11-26,6,8,11,13,11,12,12,11,11,12,10,12,14,19,13,8,7,6,7,9,10,9,6,4,
45027,Fine Particulate Matter,2020-11-27,3,4,3,4,5,6,6,7,10,12,11,11,12,11,12,13,12,10,8,8,7,7,7,8,
45027,Fine Particulate Matter,2020-11-28,9,10,10,12,10,7,7,5,3,2,1,2,2,2,3,3,3,5,5,4,4,4,5,5,
45027,Fine Particulate Matter,2020-11-29,5,6,7,6,5,4,4,4,4,4,5,6,7,7,8,11,13,14,12,10,9,8,8,8,
45027,Fine Particulate Matter,2020-11-30,8,7,7,7,7,7,6,7,6,6,7,6,7,6,5,3,3,2,1,1,1,1,1,1,
45027,Fine Particulate Matter,2020-12-01,1,1,1,1,1,1,1,1,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,1,
45027,Fine Particulate Matter,2020-12-02,2,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,3,3,3,3,
45027,Fine Particulate Matter,2020-12-03,4,4,4,4,4,4,4,3,4,5,8,10,11,12,12,12,14,17,16,13,12,12,13,12,
45027,Fine Particulate Matter,2020-12-04,19,22,22,17,14,15,20,19,19,19,17,11,10,13,13,13,15,19,22,22,21,22,22,22,
45027,Fine Particulate Matter,2020-12-05,17,7,7,7,6,6,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,
45027,Fine Particulate Matter,2020-12-06,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,2,2,1,2,2,
45027,Fine Particulate Matter,2020-12-07,2,2,2,2,1,1,1,1,2,2,2,2,3,3,3,3,2,2,2,2,2,2,1,1,
45027,Fine Particulate Matter,2020-12-08,2,2,2,2,2,2,2,2,8,2,2,2,3,4,6,7,7,6,6,8,5,6,7,9,
45027,Fine Particulate Matter,2020-12-09,23,42,43,33,25,20,18,19,24,24,25,25,25,23,22,20,14,6,5,5,5,3,3,4,
45027,Fine Particulate Matter,2020-12-10,3,4,4,3,3,3,3,3,4,5,4,4,3,3,3,4,5,9,10,11,11,13,15,11,
45027,Fine Particulate Matter,2020-12-11,11,13,15,17,15,14,14,13,16,18,-999,-999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,
45027,Fine Particulate Matter,2020-12-12,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,11,10,11,9,9,10,12,13,11,7,7,10,
45027,Fine Particulate Matter,2020-12-13,10,3,3,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,4,4,3,
45027,Fine Particulate Matter,2020-12-14,3,3,3,3,3,4,4,5,7,9,13,15,16,8,3,2,2,2,2,1,1,1,1,1,
45027,Fine Particulate Matter,2020-12-15,1,1,1,1,1,2,2,2,3,3,2,2,2,2,2,2,3,5,3,4,3,3,4,2,
45027,Fine Particulate Matter,2020-12-16,3,4,3,4,4,3,3,3,4,4,3,4,3,3,3,2,3,4,5,6,6,7,7,7,
45027,Fine Particulate Matter,2020-12-17,7,8,7,6,6,5,5,5,5,4,4,3,-999,-999,-999,10,9,9,11,12,14,12,9,9,
45027,Fine Particulate Matter,2020-12-18,8,8,8,7,7,6,6,7,7,7,4,3,4,4,7,7,7,8,8,9,11,8,9,7,
45027,Fine Particulate Matter,2020-12-19,7,8,8,8,8,9,10,12,12,16,18,16,13,10,10,11,16,22,22,19,18,18,13,12,
45027,Fine Particulate Matter,2020-12-20,11,12,12,14,13,10,9,8,7,6,6,6,8,9,10,10,11,19,23,16,9,12,12,11,
45027,Fine Particulate Matter,2020-12-21,11,13,15,17,16,17,19,17,16,16,15,15,15,15,15,16,16,17,17,17,16,15,16,18,
45027,Fine Particulate Matter,2020-12-22,21,23,25,26,22,13,6,5,6,4,1,1,1,1,2,1,1,1,1,1,2,1,1,2,
45027,Fine Particulate Matter,2020-12-23,2,2,2,3,3,3,4,4,3,3,3,3,4,5,5,7,5,7,6,5,4,4,4,4,
45027,Fine Particulate Matter,2020-12-24,5,5,5,6,5,5,5,6,4,3,3,3,3,3,5,6,8,9,11,6,6,5,4,4,
45027,Fine Particulate Matter,2020-12-25,4,5,4,4,3,3,3,2,2,4,4,4,3,3,3,3,4,4,4,4,5,4,4,4,
45027,Fine Particulate Matter,2020-12-26,4,5,4,5,4,4,4,7,7,6,6,6,6,6,6,6,6,7,8,5,6,6,4,4,
45027,Fine Particulate Matter,2020-12-27,8,12,12,7,5,4,4,3,3,5,6,4,4,6,8,9,10,9,8,8,7,6,6,6,
45027,Fine Particulate Matter,2020-12-28,7,6,6,5,4,4,3,3,4,9,18,8,4,4,4,4,3,3,3,4,4,3,3,3,
45027,Fine Particulate Matter,2020-12-29,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,3,4,6,9,9,10,6,5,4,
45027,Fine Particulate Matter,2020-12-30,4,4,5,4,3,2,3,4,4,3,2,3,4,5,5,6,7,7,7,7,6,5,5,5,
45027,Fine Particulate Matter,2020-12-31,6,9,8,8,7,6,6,6,6,7,6,7,6,5,5,4,4,5,6,6,6,7,5,5,


Ottawa Downtown, (51001) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Ottawa Downtown (51001)
Address,Rideau St./Wurtemburg St.
Latitude,45.434333
Longitude,-75.676
Elevation, 68 metres
Air intake height,4 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
51001,Fine Particulate Matter,2020-01-01,5,6,5,4,4,3,3,3,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,
51001,Fine Particulate Matter,2020-01-02,3,3,4,4,5,5,6,6,7,8,8,8,9,8,6,6,6,5,5,5,5,5,5,5,
51001,Fine Particulate Matter,2020-01-03,5,5,6,6,6,6,7,7,9,10,11,12,12,12,11,10,10,11,11,6,6,5,6,6,
51001,Fine Particulate Matter,2020-01-04,6,6,5,5,4,4,3,3,2,2,3,3,3,2,2,3,4,5,5,5,4,4,3,3,
51001,Fine Particulate Matter,2020-01-05,4,4,4,4,3,3,3,2,3,3,3,3,3,2,2,2,2,3,4,3,4,7,9,10,
51001,Fine Particulate Matter,2020-01-06,6,4,4,4,4,3,3,4,5,6,5,5,5,5,6,6,7,9,10,10,10,11,12,9,
51001,Fine Particulate Matter,2020-01-07,7,7,6,5,5,4,4,4,5,5,4,5,5,5,5,4,6,8,8,8,8,8,8,8,
51001,Fine Particulate Matter,2020-01-08,7,7,7,7,8,8,9,10,11,8,6,5,4,4,4,4,4,4,4,4,3,3,3,3,
51001,Fine Particulate Matter,2020-01-09,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,4,4,5,5,5,5,5,5,
51001,Fine Particulate Matter,2020-01-10,5,6,7,7,7,7,7,7,7,8,9,10,11,12,11,10,11,13,16,18,19,20,20,17,
51001,Fine Particulate Matter,2020-01-11,18,22,23,17,11,8,6,6,6,7,8,6,7,6,6,5,5,5,4,4,4,4,4,3,
51001,Fine Particulate Matter,2020-01-12,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,
51001,Fine Particulate Matter,2020-01-13,3,3,3,3,3,3,4,4,6,7,7,7,8,9,8,8,9,11,13,12,11,12,11,11,
51001,Fine Particulate Matter,2020-01-14,9,8,8,8,7,6,6,6,6,7,9,10,9,8,12,17,16,15,13,11,10,10,10,9,
51001,Fine Particulate Matter,2020-01-15,11,12,13,16,19,19,21,22,20,19,18,17,13,11,10,10,11,12,12,9,10,11,12,11,
51001,Fine Particulate Matter,2020-01-16,13,17,14,9,8,6,6,6,5,4,3,3,3,3,3,3,3,3,4,4,4,3,4,4,
51001,Fine Particulate Matter,2020-01-17,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,5,5,6,6,
51001,Fine Particulate Matter,2020-01-18,7,7,9,9,8,8,8,8,8,7,7,6,6,6,8,8,9,10,9,8,7,7,7,6,
51001,Fine Particulate Matter,2020-01-19,6,6,6,5,5,5,5,5,4,4,3,3,3,3,3,3,3,4,4,4,3,3,3,3,
51001,Fine Particulate Matter,2020-01-20,2,2,2,2,2,2,2,2,4,5,4,4,4,4,3,3,4,5,5,6,6,5,5,5,
51001,Fine Particulate Matter,2020-01-21,5,4,4,4,3,3,3,4,5,5,4,4,3,4,4,4,4,5,5,5,5,4,5,5,
51001,Fine Particulate Matter,2020-01-22,7,9,9,9,9,9,9,10,11,12,13,12,11,11,11,10,13,16,17,15,12,11,9,9,
51001,Fine Particulate Matter,2020-01-23,10,11,11,11,12,12,13,13,14,15,17,17,16,16,17,18,18,19,22,26,27,29,30,31,
51001,Fine Particulate Matter,2020-01-24,30,27,24,21,20,19,19,19,18,17,13,10,9,9,8,7,8,9,10,11,13,14,13,12,
51001,Fine Particulate Matter,2020-01-25,13,13,12,12,11,10,10,9,9,9,9,9,10,10,10,10,10,10,9,9,8,7,6,6,
51001,Fine Particulate Matter,2020-01-26,5,5,5,5,6,6,6,4,4,4,5,5,5,5,5,4,5,5,6,5,5,5,5,5,
51001,Fine Particulate Matter,2020-01-27,5,5,5,5,5,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,
51001,Fine Particulate Matter,2020-01-28,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
51001,Fine Particulate Matter,2020-01-29,2,3,3,2,2,2,2,2,3,3,2,-999,-999,9999,9999,1,1,1,2,2,3,3,6,4,
51001,Fine Particulate Matter,2020-01-30,4,4,4,4,4,5,7,6,6,5,6,6,8,7,7,7,8,11,13,13,22,25,29,36,
51001,Fine Particulate Matter,2020-01-31,35,29,29,25,17,10,10,12,11,11,12,12,14,11,12,11,10,11,15,19,23,23,22,19,
51001,Fine Particulate Matter,2020-02-01,20,21,22,22,25,29,28,25,27,28,29,25,22,20,21,25,22,25,30,32,26,31,41,30,
51001,Fine Particulate Matter,2020-02-02,26,25,25,28,30,30,30,30,27,26,25,23,23,23,25,25,26,27,28,29,31,31,32,31,
51001,Fine Particulate Matter,2020-02-03,31,33,34,35,34,35,36,30,30,26,20,10,6,4,3,2,2,2,3,6,9,10,10,8,
51001,Fine Particulate Matter,2020-02-04,8,9,9,9,8,7,7,6,8,6,5,6,6,5,5,4,4,4,4,4,4,5,5,3,
51001,Fine Particulate Matter,2020-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,5,5,5,6,6,7,
51001,Fine Particulate Matter,2020-02-06,6,7,9,9,8,7,7,6,6,6,5,4,3,3,2,2,2,2,2,2,2,3,2,2,
51001,Fine Particulate Matter,2020-02-07,2,2,1,1,1,1,2,2,3,3,2,3,3,3,3,2,2,2,2,1,1,1,1,1,
51001,Fine Particulate Matter,2020-02-08,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,2,2,3,5,7,7,11,19,26,
51001,Fine Particulate Matter,2020-02-09,33,32,25,24,27,24,19,16,16,13,12,10,6,6,6,6,7,7,8,8,9,8,11,14,
51001,Fine Particulate Matter,2020-02-10,15,17,19,22,22,20,21,21,21,21,21,23,16,16,9,9,11,13,14,13,13,17,19,25,
51001,Fine Particulate Matter,2020-02-11,31,29,26,33,27,29,27,23,26,25,23,21,14,7,5,5,5,6,8,7,6,5,4,4,
51001,Fine Particulate Matter,2020-02-12,5,4,4,4,4,3,3,3,3,4,4,5,6,6,6,9,11,13,12,12,13,10,8,8,
51001,Fine Particulate Matter,2020-02-13,8,8,7,7,7,8,10,10,13,5,2,2,2,2,2,2,2,2,2,3,2,2,2,2,
51001,Fine Particulate Matter,2020-02-14,2,2,3,2,2,2,2,3,4,4,4,4,4,4,4,4,4,6,10,11,14,10,7,6,
51001,Fine Particulate Matter,2020-02-15,6,12,13,15,13,13,12,11,10,5,5,3,3,4,5,5,5,6,7,7,7,7,6,7,
51001,Fine Particulate Matter,2020-02-16,9,11,10,10,11,12,14,13,12,14,13,11,8,7,7,8,9,9,9,8,5,3,2,3,
51001,Fine Particulate Matter,2020-02-17,3,3,3,3,3,3,4,5,4,4,4,4,3,3,3,3,4,7,9,9,11,10,11,10,
51001,Fine Particulate Matter,2020-02-18,11,10,12,9,6,6,8,10,13,12,12,12,12,13,12,12,11,9,9,4,3,3,2,2,
51001,Fine Particulate Matter,2020-02-19,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,6,
51001,Fine Particulate Matter,2020-02-20,11,18,16,8,5,2,3,4,4,3,2,2,2,2,2,3,3,5,6,8,7,7,11,13,
51001,Fine Particulate Matter,2020-02-21,8,8,7,8,18,18,10,9,4,4,5,6,5,5,4,4,6,9,11,11,10,8,7,9,
51001,Fine Particulate Matter,2020-02-22,11,13,13,12,11,10,9,9,10,11,12,13,12,12,10,10,11,12,14,15,15,15,15,16,
51001,Fine Particulate Matter,2020-02-23,13,13,14,16,16,16,16,16,19,19,17,16,15,12,10,10,13,13,13,13,12,11,10,9,
51001,Fine Particulate Matter,2020-02-24,9,9,8,8,7,7,7,8,9,11,12,12,10,10,10,10,12,14,17,19,18,19,21,22,
51001,Fine Particulate Matter,2020-02-25,14,9,6,5,5,4,5,5,6,6,6,5,5,5,5,4,5,6,7,6,6,6,5,6,
51001,Fine Particulate Matter,2020-02-26,5,5,4,3,3,2,3,3,3,4,4,4,5,5,6,8,9,9,8,9,8,7,6,6,
51001,Fine Particulate Matter,2020-02-27,9,11,10,9,8,7,5,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,
51001,Fine Particulate Matter,2020-02-28,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,6,7,6,6,5,4,5,
51001,Fine Particulate Matter,2020-02-29,8,9,9,8,8,7,6,6,5,4,4,4,4,4,4,4,5,5,7,7,9,11,8,9,
51001,Fine Particulate Matter,2020-03-01,9,9,8,8,6,6,6,7,7,7,6,5,5,4,4,3,4,5,8,6,6,6,6,6,
51001,Fine Particulate Matter,2020-03-02,7,6,6,6,7,5,5,7,8,8,8,9,10,11,13,15,19,19,18,19,24,18,18,18,
51001,Fine Particulate Matter,2020-03-03,17,13,9,9,7,6,6,8,9,7,6,6,7,10,9,11,13,10,11,13,16,9,4,3,
51001,Fine Particulate Matter,2020-03-04,2,3,3,4,4,4,4,3,5,5,7,9,8,6,5,4,4,6,6,7,6,5,5,5,
51001,Fine Particulate Matter,2020-03-05,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,5,5,5,7,6,6,6,5,
51001,Fine Particulate Matter,2020-03-06,6,7,8,8,7,7,7,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,
51001,Fine Particulate Matter,2020-03-07,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,6,7,4,3,3,
51001,Fine Particulate Matter,2020-03-08,3,4,-999,-999,6,5,4,5,12,13,11,9,10,9,8,8,11,11,13,13,11,10,10,8,
