station_id,station_name,climate_id,n_rows,date_time,longitude_x,latitude_y,max_temp_degc,min_temp_degc,mean_temp_degc,heat_deg_days_degc,cool_deg_days_degc,total_rain_mm,total_snow_cm,total_precip_mm,snow_on_grnd_cm,dir_of_max_gust_deg,spd_of_max_gust_km_h
30682,THUNDER BAY CS,6048268,2192,0.0,0.0,0.0,0.024178832116788323,0.024178832116788323,0.024178832116788323,0.024178832116788323,0.024178832116788323,1.0,1.0,0.02509124087591241,0.5880474452554745,0.4443430656934307,0.4443430656934307
30723,TRENTON AWOS,6158872,2192,0.0,0.0,0.0,0.7103102189781022,0.7103102189781022,0.7103102189781022,0.7103102189781022,0.7103102189781022,1.0,1.0,0.6820255474452555,1.0,0.8216240875912408,0.8216240875912408
31010,SONYA SUNDANCE MEADOWS,6168100,2192,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4329379562043796,0.4329379562043796,0.4329379562043796,0.4333941605839416,1.0,1.0
31367,VINELAND STATION RCS,6139148,2192,0.0,0.0,0.0,0.020985401459854013,0.020985401459854013,0.020985401459854013,0.020985401459854013,0.020985401459854013,1.0,1.0,0.05155109489051095,0.8316605839416058,0.395985401459854,0.395985401459854
31688,TORONTO CITY,6158355,2192,0.0,0.0,0.0,0.008211678832116789,0.008211678832116789,0.008211678832116789,0.008211678832116789,0.008211678832116789,1.0,1.0,0.008211678832116789,0.7586678832116789,1.0,1.0
32128,PARRY SOUND CCG,6116257,2192,0.0,0.0,0.0,0.016423357664233577,0.016423357664233577,0.016423357664233577,0.016423357664233577,0.016423357664233577,1.0,1.0,0.07162408759124088,0.6596715328467153,1.0,1.0
32473,RIDGETOWN RCS,6137154,2192,0.0,0.0,0.0,0.03832116788321168,0.03832116788321168,0.03832116788321168,0.03832116788321168,0.03832116788321168,1.0,1.0,0.03923357664233577,0.8394160583941606,0.4393248175182482,0.43795620437956206
41738,MOOSE CREEK WELLS,6105397,2192,0.0,0.0,0.0,0.015054744525547446,0.015054744525547446,0.015054744525547446,0.015054744525547446,0.015054744525547446,1.0,1.0,0.2176094890510949,0.7002737226277372,0.5579379562043796,0.5579379562043796
41983,ELORA RCS,6142286,2192,0.0,0.0,0.0,0.012317518248175183,0.012317518248175183,0.012317518248175183,0.012317518248175183,0.012317518248175183,1.0,1.0,0.03467153284671533,0.7271897810218978,0.3494525547445255,0.3494525547445255
42123,MOOSONEE RCS,6075435,2192,0.0,0.0,0.0,0.5428832116788321,0.5406021897810219,0.5428832116788321,0.5428832116788321,0.5428832116788321,1.0,1.0,0.5433394160583942,0.7869525547445255,0.8061131386861314,0.8061131386861314
42183,BARRIE-ORO,6117700,2192,0.0,0.0,0.0,0.015967153284671534,0.015967153284671534,0.015967153284671534,0.015967153284671534,0.015967153284671534,1.0,1.0,0.10127737226277372,0.7226277372262774,0.40191605839416056,0.40191605839416056
42967,ALGONQUIN PARK EAST GATE,6080192,2192,0.0,0.0,0.0,0.01551094890510949,0.01551094890510949,0.01551094890510949,0.01551094890510949,0.01551094890510949,1.0,1.0,0.11998175182481752,0.6391423357664233,0.8667883211678832,0.8667883211678832
43046,MARKDALE,6114979,2192,0.0,0.0,0.0,0.31386861313868614,0.31386861313868614,0.31386861313868614,0.31386861313868614,0.31386861313868614,0.31386861313868614,0.31386861313868614,0.31386861313868614,0.31295620437956206,1.0,1.0
43104,LITTLE FLATLAND ISLAND (AUT),6049470,2192,0.0,0.0,0.0,0.2988138686131387,0.2988138686131387,0.2988138686131387,0.2988138686131387,0.2988138686131387,1.0,1.0,0.31614963503649635,0.7545620437956204,0.5780109489051095,0.4739963503649635
43540,BALDWIN,6110480,2192,0.0,0.0,0.0,0.015967153284671534,0.015967153284671534,0.015967153284671534,0.015967153284671534,0.015967153284671534,0.015967153284671534,0.015967153284671534,0.015967153284671534,0.016423357664233577,1.0,1.0
43763,PETERBOROUGH TRENT U,6166456,2192,0.0,0.0,0.0,0.3873175182481752,0.3873175182481752,0.3873175182481752,0.3873175182481752,0.3873175182481752,1.0,1.0,0.3873175182481752,0.8134124087591241,0.7677919708029197,0.7677919708029197
44123,GRIMSBY MOUNTAIN,6133055,2192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
44183,BEATRICE CLIMATE,6110607,2192,0.0,0.0,0.0,0.008667883211678832,0.008667883211678832,0.008667883211678832,0.008667883211678832,0.008667883211678832,1.0,1.0,0.013686131386861315,0.655565693430657,0.6496350364963503,0.6473540145985401
44205,TAPLEY,6168525,2192,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0018248175182481751,0.0018248175182481751,0.0018248175182481751,0.0036496350364963502,1.0,1.0
44283,WELLAND-PELHAM,6139449,2192,0.0,0.0,0.0,0.013686131386861315,0.013686131386861315,0.013686131386861315,0.013686131386861315,0.013686131386861315,1.0,1.0,0.014142335766423358,0.7778284671532847,0.44844890510948904,0.44844890510948904
44303,SPRUCEDALE,6117981,2192,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8202554744525548,0.8202554744525548,0.8202554744525548,0.8197992700729927,1.0,1.0
44323,SARNIA CLIMATE,6127519,2192,0.0,0.0,0.0,0.020072992700729927,0.020072992700729927,0.020072992700729927,0.020072992700729927,0.020072992700729927,1.0,1.0,0.0333029197080292,0.7057481751824818,0.354470802919708,0.354470802919708
44324,THUNDER BAY BURWOOD,6048266,2192,0.0,0.0,0.0,0.9917883211678832,0.9917883211678832,0.9917883211678832,0.9917883211678832,0.9917883211678832,0.9917883211678832,0.9917883211678832,0.9917883211678832,0.9922445255474452,1.0,1.0
44343,MINE CENTRE SOUTHWEST,6025205,2192,0.0,0.0,0.0,0.520529197080292,0.5200729927007299,0.5291970802919708,0.5291970802919708,0.5291970802919708,0.520529197080292,0.520529197080292,0.520529197080292,0.5200729927007299,1.0,1.0
44987,THORNBURY 3,6118240,2192,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3768248175182482,0.3768248175182482,0.3768248175182482,0.3768248175182482,1.0,1.0
45407,GUELPH TURFGRASS,6143089,2192,0.0,0.0,0.0,0.6322992700729927,0.6322992700729927,0.6322992700729927,0.6322992700729927,0.6322992700729927,1.0,1.0,0.843521897810219,1.0,0.8394160583941606,0.8394160583941606
45607,TOBERMORY RCS,6128330,2192,0.0,0.0,0.0,0.011861313868613138,0.011861313868613138,0.011861313868613138,0.011861313868613138,0.011861313868613138,1.0,1.0,0.012773722627737226,0.760036496350365,0.42244525547445255,0.42244525547445255
45667,OAKVILLE TWN,6155750,2192,0.0,0.0,0.0,0.38594890510948904,0.38549270072992703,0.3864051094890511,0.3864051094890511,0.3864051094890511,0.5816605839416058,0.48083941605839414,0.4365875912408759,0.4812956204379562,1.0,1.0
46507,FORT FRANCES RCS,6022474,2192,0.0,0.0,0.0,0.01322992700729927,0.01322992700729927,0.01322992700729927,0.01322992700729927,0.01322992700729927,1.0,1.0,0.015054744525547446,0.5574817518248175,0.4197080291970803,0.4197080291970803
47267,KINGSTON CLIMATE,6104142,2192,0.0,0.0,0.0,0.010036496350364963,0.010036496350364963,0.010036496350364963,0.010036496350364963,0.010036496350364963,1.0,1.0,0.010492700729927007,0.7746350364963503,0.3476277372262774,0.3476277372262774
47307,KENORA RCS,6034073,2192,0.0,0.0,0.0,0.010948905109489052,0.010948905109489052,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,1.0,0.020985401459854013,0.5761861313868614,0.39416058394160586,0.3927919708029197
47527,PETAWAWA AWOS 2,6106396,2192,0.0,0.0,0.0,0.7162408759124088,0.7162408759124088,0.7162408759124088,0.7162408759124088,0.7162408759124088,1.0,1.0,0.6815693430656934,1.0,0.8781934306569343,0.8781934306569343
47547,TIMMINS CLIMATE,6078282,2192,0.0,0.0,0.0,0.03512773722627737,0.03512773722627737,0.03512773722627737,0.03512773722627737,0.03512773722627737,1.0,1.0,0.03832116788321168,0.5807481751824818,0.4708029197080292,0.41286496350364965
47567,BROCKVILLE CLIMATE,6100970,2192,0.0,0.0,0.0,0.01824817518248175,0.017791970802919707,0.01824817518248175,0.01824817518248175,0.01824817518248175,1.0,1.0,0.01916058394160584,0.7208029197080292,0.4698905109489051,0.4698905109489051
47687,EARLTON CLIMATE,6072230,2192,0.0,0.0,0.0,0.008667883211678832,0.008667883211678832,0.008667883211678832,0.008667883211678832,0.008667883211678832,1.0,1.0,0.00958029197080292,0.613594890510949,0.3613138686131387,0.3613138686131387
48368,MUSKOKA,6115529,2192,0.0,0.0,0.0,0.012773722627737226,0.012773722627737226,0.012773722627737226,0.012773722627737226,0.012773722627737226,1.0,1.0,0.038777372262773724,1.0,0.416970802919708,0.41058394160583944
48372,GORE BAY-MANITOULIN,6092919,2192,0.0,0.0,0.0,0.028284671532846715,0.028284671532846715,0.028284671532846715,0.028284671532846715,0.028284671532846715,1.0,1.0,0.03375912408759124,1.0,0.25775547445255476,0.2490875912408759
48373,SARNIA,6127510,2192,0.0,0.0,0.0,0.02874087591240876,0.02874087591240876,0.02874087591240876,0.02874087591240876,0.02874087591240876,1.0,1.0,0.02052919708029197,1.0,0.27965328467153283,0.26961678832116787
48549,TORONTO CITY CENTRE,6158359,2192,0.0,0.0,0.0,0.025547445255474453,0.025547445255474453,0.025547445255474453,0.025547445255474453,0.025547445255474453,1.0,1.0,0.014142335766423358,1.0,0.208485401459854,0.19753649635036497
48569,KITCHENER/WATERLOO,6144239,2192,0.0,0.0,0.0,0.017791970802919707,0.017791970802919707,0.017791970802919707,0.017791970802919707,0.017791970802919707,1.0,1.0,0.029197080291970802,1.0,0.30155109489051096,0.29425182481751827
48649,OSHAWA,6155875,2192,0.0,0.0,0.0,0.013686131386861315,0.013686131386861315,0.013686131386861315,0.013686131386861315,0.013686131386861315,1.0,1.0,0.043795620437956206,1.0,0.32755474452554745,0.3193430656934307
48788,GORE BAY CLIMATE,6092920,2192,0.0,0.0,0.0,0.018704379562043797,0.018704379562043797,0.018704379562043797,0.018704379562043797,0.018704379562043797,1.0,1.0,0.018704379562043797,0.719434306569343,0.3686131386861314,0.36724452554744524
48869,DRYDEN REGIONAL,6032125,2192,0.0,0.0,0.0,0.022354014598540146,0.022354014598540146,0.022354014598540146,0.022354014598540146,0.022354014598540146,1.0,1.0,0.016423357664233577,1.0,0.3385036496350365,0.33074817518248173
48950,MOOSONEE,6075420,2192,0.0,0.0,0.0,0.012317518248175183,0.012317518248175183,0.012317518248175183,0.012317518248175183,0.012317518248175183,1.0,1.0,0.02509124087591241,1.0,0.34306569343065696,0.3362226277372263
48952,PETERBOROUGH A,6166415,2192,0.0,0.0,0.0,0.020072992700729927,0.020072992700729927,0.020072992700729927,0.020072992700729927,0.020072992700729927,1.0,1.0,0.023722627737226276,1.0,0.38047445255474455,0.3727189781021898
49068,PEMBROKE CLIMATE,6106367,2192,0.0,0.0,0.0,0.011405109489051095,0.011405109489051095,0.011405109489051095,0.011405109489051095,0.011405109489051095,1.0,1.0,0.012317518248175183,0.6058394160583942,0.5538321167883211,0.5529197080291971
49389,THUNDER BAY,6048260,2192,0.0,0.0,0.0,0.09078467153284671,0.09078467153284671,0.09078467153284671,0.09078467153284671,0.09078467153284671,1.0,1.0,0.08713503649635036,1.0,0.39644160583941607,0.38503649635036497
49488,BIG TROUT LAKE A,6010735,2192,0.0,0.0,0.0,0.04151459854014598,0.04151459854014598,0.04151459854014598,0.04151459854014598,0.04151459854014598,1.0,1.0,0.048357664233576646,1.0,0.4726277372262774,0.4676094890510949
49489,EARLTON A,6072223,2192,0.0,0.0,0.0,0.02874087591240876,0.02874087591240876,0.02874087591240876,0.02874087591240876,0.02874087591240876,1.0,1.0,0.02052919708029197,1.0,0.32755474452554745,0.3216240875912409
49508,SUDBURY CLIMATE,6068145,2192,0.0,0.0,0.0,0.012317518248175183,0.012317518248175183,0.012317518248175183,0.012317518248175183,0.012317518248175183,1.0,1.0,0.012317518248175183,0.656478102189781,0.3531021897810219,0.3467153284671533
49568,OTTAWA INTL A,6106001,2192,0.0,0.0,0.0,0.00958029197080292,0.00958029197080292,0.00958029197080292,0.00958029197080292,0.00958029197080292,0.0013686131386861315,0.0009124087591240876,0.0009124087591240876,0.6551094890510949,0.2531934306569343,0.2531934306569343
49848,PUKASKWA (AUT),6046768,2192,0.0,0.0,0.0,0.012317518248175183,0.012317518248175183,0.012317518248175183,0.012317518248175183,0.012317518248175183,1.0,1.0,0.01322992700729927,0.5743613138686131,0.5054744525547445,0.5054744525547445
