Barrie, (47045) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Barrie (47045)
Address,83 Perry St.
Latitude,44.382338
Longitude,-79.702446
Elevation, 226 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
49005,Fine Particulate Matter,2022-09-06,2,2,3,2,2,3,3,3,3,2,5,7,8,4,9,6,3,3,7,3,2,3,3,2,
49005,Fine Particulate Matter,2022-09-07,2,1,1,2,3,3,4,3,3,3,8,4,10,7,2,3,3,3,3,2,2,3,4,5,
49005,Fine Particulate Matter,2022-09-08,9999,9999,3,3,3,3,3,2,2,2,4,7,6,8,8,8,9,8,11,8,9,10,10,9,
49005,Fine Particulate Matter,2022-09-09,7,6,5,5,5,5,5,5,4,3,5,8,9,7,7,8,8,8,6,7,10,11,10,9,
49005,Fine Particulate Matter,2022-09-10,8,7,7,7,6,6,7,6,4,4,5,7,7,8,7,6,5,3,9999,9999,9,9,9,9,
49005,Fine Particulate Matter,2022-09-11,5,7,11,11,11,9,9,9,8,7,6,5,6,7,9,8,6,7,6,6,7,8,7,6,
49005,Fine Particulate Matter,2022-09-12,6,6,6,7,6,5,4,4,4,4,3,3,3,3,2,3,3,5,3,2,2,3,3,2,
49005,Fine Particulate Matter,2022-09-13,3,3,3,3,2,3,3,3,2,2,1,2,2,2,2,3,3,2,2,2,2,2,2,3,
49005,Fine Particulate Matter,2022-09-14,3,3,3,3,4,8,8,6,5,4,3,2,2,2,2,2,2,2,2,1,1,1,1,1,
49005,Fine Particulate Matter,2022-09-15,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,2,1,1,1,
49005,Fine Particulate Matter,2022-09-16,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,5,4,4,5,6,6,6,5,5,
49005,Fine Particulate Matter,2022-09-17,8,9,8,7,7,9,9,9,7,6,6,6,8,9,12,14,14,14,15,16,12,12,14,16,
49005,Fine Particulate Matter,2022-09-18,17,13,12,11,11,11,11,12,12,12,12,13,13,13,12,12,11,11,11,11,11,11,11,9999,
49005,Fine Particulate Matter,2022-09-19,4,2,3,3,3,4,5,5,5,4,4,5,5,5,4,4,4,4,4,4,3,3,2,2,
49005,Fine Particulate Matter,2022-09-20,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,
49005,Fine Particulate Matter,2022-09-21,3,4,5,6,7,9,9,8,5,4,3,2,2,2,3,4,3,5,6,5,4,2,1,1,
49005,Fine Particulate Matter,2022-09-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,
49005,Fine Particulate Matter,2022-09-23,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,9999,9999,
49005,Fine Particulate Matter,2022-09-24,9999,9999,9999,9999,9999,9999,2,1,1,1,1,1,1,1,3,2,1,2,2,3,4,4,5,5,
49005,Fine Particulate Matter,2022-09-25,5,4,5,5,5,5,5,5,5,4,5,5,4,5,7,7,9,10,10,9,8,6,5,4,
49005,Fine Particulate Matter,2022-09-26,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,
49005,Fine Particulate Matter,2022-09-27,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,
49005,Fine Particulate Matter,2022-09-28,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,3,11,7,5,3,3,
49005,Fine Particulate Matter,2022-09-29,2,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,3,5,7,9,4,4,3,
49005,Fine Particulate Matter,2022-09-30,2,3,3,2,2,2,2,1,1,1,2,2,2,2,3,3,7,7,6,6,11,10,8,6,
49005,Fine Particulate Matter,2022-10-01,7,6,6,4,3,4,5,3,3,3,6,7,7,8,8,8,6,8,8,8,6,4,2,2,
49005,Fine Particulate Matter,2022-10-02,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,4,6,5,4,3,3,2,
49005,Fine Particulate Matter,2022-10-03,2,2,4,4,4,5,3,2,2,2,2,2,2,2,2,3,3,2,2,8,9,9,6,6,
49005,Fine Particulate Matter,2022-10-04,5,6,6,4,4,3,3,2,1,1,1,2,7,9,6,4,12,5,3,3,10,9,6,5,
49005,Fine Particulate Matter,2022-10-05,4,4,4,3,3,3,3,2,2,1,2,3,6,9,9,7,5,4,4,5,6,7,7,7,
49005,Fine Particulate Matter,2022-10-06,5,5,5,5,5,5,4,4,5,6,6,5,5,5,5,5,7,7,5,4,3,4,3,3,
49005,Fine Particulate Matter,2022-10-07,2,2,3,3,3,2,3,2,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,2,
49005,Fine Particulate Matter,2022-10-08,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,4,4,5,5,5,
49005,Fine Particulate Matter,2022-10-09,6,6,6,4,5,8,7,6,6,5,4,4,4,4,5,5,4,4,3,3,3,6,10,5,
49005,Fine Particulate Matter,2022-10-10,4,4,6,3,2,2,3,3,2,2,2,2,2,2,2,2,3,3,3,10,10,6,9,4,
49005,Fine Particulate Matter,2022-10-11,4,5,4,4,4,4,4,3,4,4,5,4,4,5,8,9,11,12,14,15,14,13,11,9,
49005,Fine Particulate Matter,2022-10-12,9,9,8,7,6,7,7,7,7,7,7,8,8,8,8,8,8,10,10,10,10,12,12,9,
49005,Fine Particulate Matter,2022-10-13,5,3,3,4,6,6,5,6,5,8,11,10,7,5,2,2,3,2,2,3,5,5,7,10,
49005,Fine Particulate Matter,2022-10-14,15,15,10,7,6,6,5,5,6,5,4,4,7,12,10,6,4,4,5,4,4,4,5,5,
49005,Fine Particulate Matter,2022-10-15,5,5,5,5,5,5,5,4,4,4,2,3,4,3,3,2,2,3,2,2,2,2,3,3,
49005,Fine Particulate Matter,2022-10-16,4,4,3,2,2,2,2,4,6,5,3,2,2,2,3,3,3,5,5,5,6,4,3,3,
49005,Fine Particulate Matter,2022-10-17,3,3,3,2,2,2,2,2,4,4,5,3,3,3,2,2,2,2,3,2,3,2,2,2,
49005,Fine Particulate Matter,2022-10-18,3,6,10,11,8,6,4,3,2,2,2,2,2,2,2,2,3,4,4,4,4,3,2,2,
49005,Fine Particulate Matter,2022-10-19,3,3,6,2,3,5,5,5,5,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,
49005,Fine Particulate Matter,2022-10-20,1,1,3,1,1,1,-999,-999,-999,-999,-999,2,3,3,3,2,2,4,13,9,8,8,6,5,
49005,Fine Particulate Matter,2022-10-21,7,9,13,13,16,19,14,11,9,8,8,7,7,8,8,8,9,9,9,12,13,12,11,10,
49005,Fine Particulate Matter,2022-10-22,10,9,9,8,7,8,9,8,8,9,10,10,10,11,10,10,12,12,12,13,15,14,14,13,
49005,Fine Particulate Matter,2022-10-23,14,15,15,15,14,14,14,14,12,11,11,10,10,11,12,12,12,14,15,14,13,13,12,13,
49005,Fine Particulate Matter,2022-10-24,12,11,11,11,10,9,9,9,9,9,8,7,6,6,6,6,7,7,8,7,5,3,2,3,
49005,Fine Particulate Matter,2022-10-25,3,4,3,3,4,4,5,5,6,7,8,10,10,9,7,6,7,6,4,4,5,4,4,4,
49005,Fine Particulate Matter,2022-10-26,3,3,4,5,6,7,6,8,6,6,6,6,7,7,8,4,2,2,2,2,2,2,1,1,
49005,Fine Particulate Matter,2022-10-27,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,5,8,6,5,3,3,
49005,Fine Particulate Matter,2022-10-28,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,3,5,5,4,4,4,5,4,
49005,Fine Particulate Matter,2022-10-29,6,6,7,6,6,5,5,6,7,6,7,7,7,8,9,21,7,18,13,20,13,13,10,8,
49005,Fine Particulate Matter,2022-10-30,7,8,8,9,11,11,12,12,13,11,8,6,6,5,5,5,5,9,18,14,11,10,9,7,
49005,Fine Particulate Matter,2022-10-31,8,9,9,10,10,10,9,10,11,13,9,9,9,7,6,7,8,8,8,11,15,21,22,28,
49005,Fine Particulate Matter,2022-11-01,26,28,25,11,16,19,15,7,6,6,8,8,6,7,9,9,9,11,11,11,13,14,5,5,
49005,Fine Particulate Matter,2022-11-02,9,10,11,10,13,15,14,14,13,11,9,8,6,6,5,5,8,11,12,8,9,11,12,14,
49005,Fine Particulate Matter,2022-11-03,16,20,21,22,23,23,24,24,20,16,14,14,15,14,12,11,10,10,10,10,11,16,26,29,
49005,Fine Particulate Matter,2022-11-04,27,25,23,19,16,13,10,7,6,5,4,4,4,5,5,5,6,6,7,8,9,8,8,9,
49005,Fine Particulate Matter,2022-11-05,9,8,7,6,6,7,7,6,6,5,4,4,5,5,5,5,4,4,3,3,3,4,9999,3,
49005,Fine Particulate Matter,2022-11-06,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,
49005,Fine Particulate Matter,2022-11-07,3,3,4,4,3,2,2,2,4,6,5,4,4,4,3,2,2,2,2,1,1,1,1,1,
49005,Fine Particulate Matter,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,5,2,2,2,3,2,
49005,Fine Particulate Matter,2022-11-09,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,3,5,7,8,8,9,9,8,7,
49005,Fine Particulate Matter,2022-11-10,7,7,7,7,8,8,10,11,13,14,15,14,13,12,10,10,11,13,13,14,15,15,16,15,
49005,Fine Particulate Matter,2022-11-11,12,10,8,7,6,6,9,10,6,4,5,5,6,7,7,7,8,9,8,6,8,10,11,5,
49005,Fine Particulate Matter,2022-11-12,4,3,3,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,
49005,Fine Particulate Matter,2022-11-13,1,1,1,0,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,
49005,Fine Particulate Matter,2022-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2,2,2,1,
49005,Fine Particulate Matter,2022-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
49005,Fine Particulate Matter,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,3,4,3,1,
49005,Fine Particulate Matter,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,6,5,2,1,1,
49005,Fine Particulate Matter,2022-11-18,1,1,2,1,2,2,2,2,2,2,1,1,2,2,3,3,4,9,20,20,27,10,16,21,
49005,Fine Particulate Matter,2022-11-19,5,3,2,1,2,2,3,4,3,4,5,4,6,7,6,6,5,6,7,5,5,3,2,1,
49005,Fine Particulate Matter,2022-11-20,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,
49005,Fine Particulate Matter,2022-11-21,1,3,3,4,7,7,6,7,6,6,6,6,7,7,7,7,6,6,4,3,2,2,2,2,
49005,Fine Particulate Matter,2022-11-22,3,3,4,5,6,5,5,2,2,2,4,3,9999,9999,9999,-999,-999,-999,11,12,13,7,8,8,
49005,Fine Particulate Matter,2022-11-23,11,7,6,5,7,7,7,9,9,8,6,5,5,7,7,6,6,7,7,7,8,8,9,7,
49005,Fine Particulate Matter,2022-11-24,7,15,22,28,30,29,25,23,19,17,16,16,15,15,14,13,12,12,11,13,16,17,17,16,
49005,Fine Particulate Matter,2022-11-25,16,17,13,14,13,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
49005,Fine Particulate Matter,2022-11-26,0,0,0,1,1,1,2,3,4,4,4,3,3,3,3,3,4,3,3,3,4,4,4,6,
49005,Fine Particulate Matter,2022-11-27,5,7,7,8,9,9,9,9,11,10,9,9,9,9,8,10,6,9,8,7,1,0,0,0,
49005,Fine Particulate Matter,2022-11-28,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,0,0,0,0,0,0,1,2,4,3,1,
49005,Fine Particulate Matter,2022-11-29,0,0,0,0,0,0,0,1,1,2,2,2,3,3,2,2,2,3,3,3,4,4,5,5,
49005,Fine Particulate Matter,2022-11-30,5,6,5,5,6,7,7,6,3,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,0,
49005,Fine Particulate Matter,2022-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
49005,Fine Particulate Matter,2022-12-02,1,1,1,1,2,4,7,8,9,10,10,4,2,2,2,2,2,2,3,2,2,2,2,2,
49005,Fine Particulate Matter,2022-12-03,2,2,2,2,2,2,4,4,7,6,4,3,5,2,4,6,4,3,1,1,0,0,0,0,
49005,Fine Particulate Matter,2022-12-04,0,0,0,0,2,2,2,2,4,5,5,5,5,4,4,4,2,2,4,3,4,5,5,5,
49005,Fine Particulate Matter,2022-12-05,5,5,6,6,6,8,8,9,12,12,10,9,8,8,8,7,6,5,5,4,4,4,4,4,
49005,Fine Particulate Matter,2022-12-06,5,6,7,7,7,8,10,11,11,13,12,9,8,7,7,7,8,10,11,10,11,11,12,11,
49005,Fine Particulate Matter,2022-12-07,10,8,8,8,9,8,7,6,7,7,5,4,4,3,3,3,3,4,3,3,5,4,4,4,
49005,Fine Particulate Matter,2022-12-08,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,
49005,Fine Particulate Matter,2022-12-09,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
49005,Fine Particulate Matter,2022-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
49005,Fine Particulate Matter,2022-12-11,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,2,5,6,7,7,5,4,4,3,
49005,Fine Particulate Matter,2022-12-12,3,3,3,2,2,2,3,3,2,2,2,2,2,1,1,1,2,8,4,3,5,4,2,1,
49005,Fine Particulate Matter,2022-12-13,3,4,3,2,2,2,1,3,2,1,1,1,0,0,0,0,1,2,3,2,0,1,1,1,
49005,Fine Particulate Matter,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1,1,1,1,0,0,
49005,Fine Particulate Matter,2022-12-15,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,
49005,Fine Particulate Matter,2022-12-16,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,4,6,8,8,
49005,Fine Particulate Matter,2022-12-17,7,5,3,4,5,5,4,2,2,2,4,4,4,4,3,3,4,5,6,5,4,4,4,4,
49005,Fine Particulate Matter,2022-12-18,4,3,1,2,2,2,2,2,2,2,2,2,3,1,2,2,4,6,3,4,2,3,2,2,
49005,Fine Particulate Matter,2022-12-19,1,1,1,1,1,1,1,1,2,3,4,5,4,4,3,3,5,6,6,7,8,8,9,9,
49005,Fine Particulate Matter,2022-12-20,9,10,10,9,9,9,7,8,7,7,7,7,7,6,6,6,4,5,10,13,12,10,10,11,
49005,Fine Particulate Matter,2022-12-21,9,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,3,2,3,2,3,2,2,
49005,Fine Particulate Matter,2022-12-22,3,3,2,2,2,3,4,5,10,11,9,10,11,10,10,9,10,9,8,8,6,3,1,1,
49005,Fine Particulate Matter,2022-12-23,0,1,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,-999,-999,-999,-999,-999,
49005,Fine Particulate Matter,2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,3,
49005,Fine Particulate Matter,2022-12-25,5,6,7,7,7,5,5,5,6,6,5,4,3,2,2,1,1,1,4,4,4,3,3,3,
49005,Fine Particulate Matter,2022-12-26,4,4,4,4,4,4,4,3,4,6,5,7,5,4,3,3,2,3,1,1,1,1,1,1,
49005,Fine Particulate Matter,2022-12-27,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,6,10,13,14,14,
49005,Fine Particulate Matter,2022-12-28,13,14,15,17,17,19,16,15,17,16,16,14,14,13,11,10,10,10,10,10,9,9,8,8,
49005,Fine Particulate Matter,2022-12-29,8,8,7,6,5,5,5,5,5,6,6,6,6,7,7,10,16,15,12,10,11,14,14,12,
49005,Fine Particulate Matter,2022-12-30,9,8,8,9,8,8,9,10,8,5,5,9,13,10,6,4,4,4,7,13,14,13,12,8,
49005,Fine Particulate Matter,2022-12-31,8,14,22,13,8,6,6,5,4,4,4,5,4,3,3,3,3,4,3,3,3,2,2,2,


Petawawa, (51010) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Petawawa (51010)
Address,Petawawa Research Forest Facility
Latitude,45.996722
Longitude,-77.441194
Elevation, 174 metres
Air intake height,6 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
51010,Fine Particulate Matter,2022-01-01,21,23,24,24,23,22,20,19,17,15,8,3,3,3,3,3,3,3,3,3,3,3,3,3,
51010,Fine Particulate Matter,2022-01-02,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,
51010,Fine Particulate Matter,2022-01-03,2,2,2,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,3,3,4,4,4,5,
51010,Fine Particulate Matter,2022-01-04,5,5,4,5,4,4,4,4,5,5,6,7,7,6,9,10,9,8,9,10,10,9,9,9,
51010,Fine Particulate Matter,2022-01-05,8,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,5,5,4,4,4,4,3,
51010,Fine Particulate Matter,2022-01-06,4,6,6,6,5,4,4,4,3,4,3,3,3,3,3,2,3,4,3,3,3,3,3,3,
51010,Fine Particulate Matter,2022-01-07,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
51010,Fine Particulate Matter,2022-01-08,3,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,
51010,Fine Particulate Matter,2022-01-09,3,3,3,4,4,4,4,4,4,4,5,5,4,3,3,3,3,2,3,3,3,3,3,3,
51010,Fine Particulate Matter,2022-01-10,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,4,7,8,9,8,9,8,8,
51010,Fine Particulate Matter,2022-01-11,8,8,7,7,6,6,6,6,6,6,7,6,6,6,6,6,7,7,8,8,7,7,6,6,
51010,Fine Particulate Matter,2022-01-12,7,7,7,7,6,6,5,5,5,6,5,6,6,6,6,7,7,7,7,6,6,6,5,5,
51010,Fine Particulate Matter,2022-01-13,5,5,4,4,4,4,4,4,4,5,4,4,5,5,5,6,7,8,8,8,8,11,5,3,
51010,Fine Particulate Matter,2022-01-14,3,3,3,3,3,4,4,5,5,5,5,5,5,4,4,4,5,6,6,6,6,6,6,5,
51010,Fine Particulate Matter,2022-01-15,5,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,
51010,Fine Particulate Matter,2022-01-16,3,3,3,3,4,5,6,7,7,7,6,5,5,5,4,4,4,4,5,6,7,6,6,7,
51010,Fine Particulate Matter,2022-01-17,8,9,10,9,9,8,7,6,5,5,5,4,3,3,3,2,3,3,4,4,4,4,4,4,
51010,Fine Particulate Matter,2022-01-18,3,3,3,3,3,3,3,3,5,6,7,6,6,6,5,5,5,5,5,5,6,8,8,7,
51010,Fine Particulate Matter,2022-01-19,6,5,5,5,5,4,4,4,4,4,4,5,5,5,6,5,4,4,3,3,4,4,4,5,
51010,Fine Particulate Matter,2022-01-20,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,
51010,Fine Particulate Matter,2022-01-21,2,2,2,2,2,2,2,2,3,5,6,4,3,3,3,3,3,3,4,4,4,4,5,5,
51010,Fine Particulate Matter,2022-01-22,5,5,5,6,6,6,7,6,6,6,6,5,5,6,6,6,7,8,8,10,11,11,10,11,
51010,Fine Particulate Matter,2022-01-23,12,12,6,3,4,4,4,4,3,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,
51010,Fine Particulate Matter,2022-01-24,2,2,2,2,2,2,5,5,7,6,5,5,5,5,4,4,5,5,6,6,6,7,8,8,
51010,Fine Particulate Matter,2022-01-25,8,9,9,8,8,8,9,9,5,4,3,3,3,3,3,2,3,3,3,3,3,4,3,3,
51010,Fine Particulate Matter,2022-01-26,3,3,3,3,3,3,2,2,3,3,4,3,3,3,2,3,5,7,7,7,7,7,6,6,
51010,Fine Particulate Matter,2022-01-27,6,6,6,6,6,6,6,6,6,6,5,5,4,4,5,6,6,7,8,8,8,8,4,4,
51010,Fine Particulate Matter,2022-01-28,4,4,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,
51010,Fine Particulate Matter,2022-01-29,3,3,3,3,3,3,2,2,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,
51010,Fine Particulate Matter,2022-01-30,3,3,3,3,3,3,2,3,3,4,6,3,2,2,2,2,2,2,3,2,3,3,3,2,
51010,Fine Particulate Matter,2022-01-31,2,2,3,4,3,3,3,3,3,4,3,2,2,2,2,3,3,3,3,3,4,4,4,4,
51010,Fine Particulate Matter,2022-02-01,7,11,14,17,16,16,14,14,12,11,12,13,12,12,11,10,9,8,7,7,8,9,10,9,
51010,Fine Particulate Matter,2022-02-02,9,9,10,10,10,10,10,10,10,12,14,15,16,17,14,11,7,3,3,3,3,3,3,3,
51010,Fine Particulate Matter,2022-02-03,3,3,3,3,3,3,3,4,4,4,3,3,3,2,2,2,3,3,4,4,4,4,3,3,
51010,Fine Particulate Matter,2022-02-04,4,4,4,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,4,4,4,3,3,3,
51010,Fine Particulate Matter,2022-02-05,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,4,
51010,Fine Particulate Matter,2022-02-06,5,7,7,7,6,6,5,5,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,
51010,Fine Particulate Matter,2022-02-07,6,7,7,8,8,8,8,8,8,8,9,10,9,8,8,7,6,6,7,7,7,7,7,8,
51010,Fine Particulate Matter,2022-02-08,10,11,12,12,14,17,19,20,21,21,21,22,20,20,17,11,6,4,4,4,4,4,4,4,
51010,Fine Particulate Matter,2022-02-09,4,4,4,4,5,6,6,5,5,5,6,6,7,6,7,7,6,5,6,6,6,6,6,6,
51010,Fine Particulate Matter,2022-02-10,7,8,8,8,7,7,8,8,7,7,4,3,4,3,3,3,4,5,5,5,5,5,4,4,
51010,Fine Particulate Matter,2022-02-11,3,3,3,3,3,4,5,5,6,8,8,7,6,5,4,4,3,4,4,4,4,3,3,4,
51010,Fine Particulate Matter,2022-02-12,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,2,3,3,3,3,3,3,
51010,Fine Particulate Matter,2022-02-13,4,4,4,4,3,3,3,3,4,4,3,3,2,2,2,2,2,4,4,5,4,4,4,3,
51010,Fine Particulate Matter,2022-02-14,3,3,3,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,
51010,Fine Particulate Matter,2022-02-15,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,
51010,Fine Particulate Matter,2022-02-16,5,6,5,5,5,5,5,5,5,5,5,6,7,6,6,7,9,11,13,14,14,14,14,11,
51010,Fine Particulate Matter,2022-02-17,8,8,10,9,8,7,7,8,12,17,9,9,9,6,4,5,7,6,5,4,4,3,3,3,
51010,Fine Particulate Matter,2022-02-18,3,3,3,3,3,3,3,4,4,4,4,3,3,3,2,2,2,3,3,3,4,5,4,3,
51010,Fine Particulate Matter,2022-02-19,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,3,3,3,
51010,Fine Particulate Matter,2022-02-20,3,3,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,
51010,Fine Particulate Matter,2022-02-21,6,6,5,6,5,5,5,5,5,5,5,4,4,3,3,3,3,3,4,4,4,4,4,4,
51010,Fine Particulate Matter,2022-02-22,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,5,5,5,4,4,4,3,
51010,Fine Particulate Matter,2022-02-23,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,
51010,Fine Particulate Matter,2022-02-24,4,4,4,4,4,3,3,4,4,4,3,2,2,2,2,2,2,2,2,3,3,3,3,3,
51010,Fine Particulate Matter,2022-02-25,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
51010,Fine Particulate Matter,2022-02-26,2,3,2,2,3,2,2,2,3,4,3,4,4,2,2,3,3,3,3,3,3,3,3,3,
51010,Fine Particulate Matter,2022-02-27,3,3,4,4,5,5,6,6,6,4,4,4,4,4,4,4,5,5,5,5,5,4,5,4,
51010,Fine Particulate Matter,2022-02-28,5,5,5,5,5,5,5,5,4,3,3,2,2,2,4,3,

Peterborough, (59006) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Peterborough (59006)
Address,10 Hospital Dr.
Latitude,44.301918
Longitude,-78.34622
Elevation, 226 metres
Air intake height,10 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
59006,Fine Particulate Matter,2022-01-01,14,14,14,16,14,15,9,11,14,16,14,9,6,6,7,9,5,5,3,2,1,1,1,1,
59006,Fine Particulate Matter,2022-01-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,2,1,1,
59006,Fine Particulate Matter,2022-01-03,2,2,2,2,2,2,2,2,3,5,5,4,2,1,2,3,3,6,13,9,7,7,3,6,
59006,Fine Particulate Matter,2022-01-04,7,6,5,5,8,7,8,7,8,11,13,16,17,14,10,8,10,11,10,6,6,7,8,6,
59006,Fine Particulate Matter,2022-01-05,4,3,3,1,1,2,3,4,5,5,4,4,6,7,5,3,3,6,10,10,13,17,17,7,
59006,Fine Particulate Matter,2022-01-06,7,8,5,6,9,10,13,14,13,10,11,14,14,13,13,13,12,12,15,9,8,6,6,6,
59006,Fine Particulate Matter,2022-01-07,6,7,7,4,2,2,2,2,2,1,1,1,2,2,2,2,2,2,3,4,3,3,4,3,
59006,Fine Particulate Matter,2022-01-08,4,4,5,6,6,4,7,11,7,5,7,4,5,4,5,6,9,14,16,17,14,14,11,6,
59006,Fine Particulate Matter,2022-01-09,5,7,8,11,5,7,9,9,7,6,6,5,4,4,6,5,3,1,1,0,1,0,0,0,
59006,Fine Particulate Matter,2022-01-10,0,0,0,1,1,1,0,1,1,1,1,2,2,1,1,2,2,2,2,2,3,5,6,7,
59006,Fine Particulate Matter,2022-01-11,6,8,5,6,11,11,8,10,12,12,12,10,11,12,10,8,6,7,7,5,4,2,2,2,
