Barrie, (47045) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Barrie (47045)
Address,83 Perry St.
Latitude,44.382338
Longitude,-79.702446
Elevation, 226 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
44029,Fine Particulate Matter,2023-10-09,1,1,1,1,2,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,4,4,4,
44029,Fine Particulate Matter,2023-10-10,4,3,3,3,3,4,4,3,3,2,2,3,2,2,2,2,4,4,5,6,6,5,5,6,
44029,Fine Particulate Matter,2023-10-11,7,6,5,4,4,4,4,4,4,4,3,3,2,1,2,3,3,3,3,3,4,6,6,7,
44029,Fine Particulate Matter,2023-10-12,7,7,7,7,6,7,7,8,4,1,1,1,1,1,1,1,2,2,3,3,3,3,3,2,
44029,Fine Particulate Matter,2023-10-13,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,6,8,
44029,Fine Particulate Matter,2023-10-14,8,8,7,6,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
44029,Fine Particulate Matter,2023-10-15,3,2,1,1,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,1,1,1,1,0,
44029,Fine Particulate Matter,2023-10-16,0,0,1,1,1,2,3,3,4,3,3,3,3,3,3,2,2,2,2,3,4,4,4,4,
44029,Fine Particulate Matter,2023-10-17,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,5,5,6,6,6,6,6,6,
44029,Fine Particulate Matter,2023-10-18,7,6,7,7,9,11,14,14,14,13,10,9,9,9,8,8,7,7,7,8,9,9,9,8,
44029,Fine Particulate Matter,2023-10-19,7,7,8,9,9,9,9,10,8,7,6,6,5,5,5,5,6,7,8,8,9,9,8,8,
44029,Fine Particulate Matter,2023-10-20,8,8,7,6,8,9,9,7,6,7,7,6,5,5,5,7,5,3,6,6,6,7,6,3,
44029,Fine Particulate Matter,2023-10-21,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,3,4,4,3,4,
44029,Fine Particulate Matter,2023-10-22,3,2,2,1,1,2,2,1,1,2,3,2,1,1,2,2,1,1,1,1,1,1,1,2,
44029,Fine Particulate Matter,2023-10-23,2,2,2,2,3,5,8,7,6,6,3,3,3,4,4,4,4,4,4,6,6,6,6,7,
44029,Fine Particulate Matter,2023-10-24,7,8,10,13,14,13,12,12,8,5,5,5,5,7,7,7,9,9,9,8,7,6,6,6,
44029,Fine Particulate Matter,2023-10-25,7,8,9,10,11,11,11,13,15,11,11,11,12,12,10,9,8,9,10,10,10,11,11,11,
44029,Fine Particulate Matter,2023-10-26,11,11,12,13,9999,9999,9999,12,14,12,12,10,10,14,12,9,10,9,8,8,8,7,7,7,
44029,Fine Particulate Matter,2023-10-27,7,8,8,7,7,7,7,7,7,6,6,8,8,9,9,9,9,9,9,9,10,9,9,10,
44029,Fine Particulate Matter,2023-10-28,11,12,11,6,1,1,1,1,1,1,1,2,1,1,1,2,2,3,3,3,4,3,3,2,
44029,Fine Particulate Matter,2023-10-29,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,3,3,3,4,4,4,3,3,3,
44029,Fine Particulate Matter,2023-10-30,3,3,3,3,3,3,3,2,3,3,4,3,2,1,2,2,3,3,4,4,4,5,4,5,
44029,Fine Particulate Matter,2023-10-31,5,5,5,5,5,5,6,8,7,5,5,4,5,5,6,6,6,8,7,7,8,9,11,12,
44029,Fine Particulate Matter,2023-11-01,12,10,9,7,4,4,4,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3,3,4,
44029,Fine Particulate Matter,2023-11-02,4,3,3,5,5,6,7,8,8,7,6,6,6,6,7,7,8,8,8,7,8,7,7,6,
44029,Fine Particulate Matter,2023-11-03,6,6,6,6,6,7,7,7,7,6,7,7,7,6,7,6,6,6,7,7,7,6,7,7,
44029,Fine Particulate Matter,2023-11-04,8,8,8,8,8,8,10,11,11,11,12,12,12,11,12,14,14,14,16,20,21,15,7,7,
44029,Fine Particulate Matter,2023-11-05,7,6,6,7,7,7,6,6,5,4,3,3,4,4,4,5,6,6,7,6,7,8,7,7,
44029,Fine Particulate Matter,2023-11-06,9,10,11,12,11,10,10,9,9,10,11,12,13,13,12,13,12,13,15,11,10,11,12,14,
44029,Fine Particulate Matter,2023-11-07,15,16,15,14,12,8,5,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,2,2,
44029,Fine Particulate Matter,2023-11-08,1,1,1,1,2,2,3,5,5,2,3,2,2,2,3,3,3,2,2,3,4,3,3,3,
44029,Fine Particulate Matter,2023-11-09,4,4,5,6,6,6,6,6,6,6,5,5,4,5,6,5,5,5,4,4,4,3,3,3,
44029,Fine Particulate Matter,2023-11-10,3,3,3,4,4,4,4,5,5,6,5,4,4,5,5,5,5,5,5,4,3,3,3,3,
44029,Fine Particulate Matter,2023-11-11,2,2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,5,6,7,7,7,7,9999,9999,
44029,Fine Particulate Matter,2023-11-12,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,4,4,4,3,3,4,5,5,7,7,15,18,18,21,
44029,Fine Particulate Matter,2023-11-13,20,17,15,15,13,13,13,13,15,10,9,9,9,8,6,6,5,4,3,2,2,2,2,2,
44029,Fine Particulate Matter,2023-11-14,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,5,7,8,8,6,6,6,7,
44029,Fine Particulate Matter,2023-11-15,7,7,7,7,8,7,7,8,8,8,7,6,5,5,5,6,6,6,6,8,11,12,14,14,
44029,Fine Particulate Matter,2023-11-16,14,16,17,18,18,20,21,21,21,14,7,12,16,17,18,18,22,29,31,31,31,31,21,11,
44029,Fine Particulate Matter,2023-11-17,9,10,10,9,9,10,11,10,11,12,12,11,4,1,1,1,1,1,1,2,2,2,3,3,
44029,Fine Particulate Matter,2023-11-18,4,3,3,3,3,4,5,5,4,4,3,3,3,4,4,3,3,4,6,6,6,6,6,7,
44029,Fine Particulate Matter,2023-11-19,7,7,7,7,7,7,7,7,7,8,5,2,2,2,3,3,3,3,4,3,3,2,3,4,
44029,Fine Particulate Matter,2023-11-20,4,4,4,4,5,4,5,5,5,5,5,4,4,3,3,2,2,2,3,3,2,2,2,2,
44029,Fine Particulate Matter,2023-11-21,3,2,2,3,4,5,3,5,4,4,6,5,6,6,6,6,5,4,3,4,4,4,4,4,
44029,Fine Particulate Matter,2023-11-22,5,5,5,6,6,5,5,4,4,4,4,4,4,5,5,5,4,4,4,4,3,4,4,3,
44029,Fine Particulate Matter,2023-11-23,4,5,5,6,7,8,11,13,14,13,14,13,13,13,13,11,7,3,3,3,2,2,2,1,
44029,Fine Particulate Matter,2023-11-24,1,2,1,2,2,2,2,2,3,3,3,4,3,3,2,2,2,2,3,3,4,4,4,4,
44029,Fine Particulate Matter,2023-11-25,4,4,4,4,4,5,4,5,5,6,6,6,5,5,5,5,6,7,8,10,10,13,13,13,
44029,Fine Particulate Matter,2023-11-26,12,9,10,11,12,12,13,14,15,16,11,7,6,6,6,7,8,9,9,11,6,3,4,7,
44029,Fine Particulate Matter,2023-11-27,12,13,12,9,7,8,7,6,6,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,
44029,Fine Particulate Matter,2023-11-28,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,
44029,Fine Particulate Matter,2023-11-29,3,3,3,3,4,6,7,6,6,7,6,5,7,6,8,10,11,11,12,14,13,13,15,16,
44029,Fine Particulate Matter,2023-11-30,17,17,18,18,19,18,19,21,21,20,17,14,14,13,12,13,13,13,11,9,9,9,9,10,
44029,Fine Particulate Matter,2023-12-01,11,13,17,18,19,22,22,20,14,4,4,4,5,6,6,5,5,6,6,7,8,9,10,10,
44029,Fine Particulate Matter,2023-12-02,9,9,8,6,5,5,5,5,4,4,4,4,4,6,7,7,7,7,9,10,13,12,13,12,
44029,Fine Particulate Matter,2023-12-03,11,7,6,7,9,8,7,7,8,7,8,8,7,7,8,11,12,10,7,7,8,6,5,4,
44029,Fine Particulate Matter,2023-12-04,4,3,3,5,6,3,2,3,2,3,4,5,5,5,4,4,4,4,4,4,3,4,4,3,
44029,Fine Particulate Matter,2023-12-05,2,3,2,3,3,4,5,5,7,8,9,10,9,10,8,7,8,12,15,15,13,14,16,15,
44029,Fine Particulate Matter,2023-12-06,17,13,11,10,6,5,5,5,5,4,3,3,3,3,5,5,4,5,6,11,9,8,7,7,
44029,Fine Particulate Matter,2023-12-07,7,8,10,12,13,13,14,13,13,14,15,15,16,18,22,21,21,21,21,20,20,20,21,21,
44029,Fine Particulate Matter,2023-12-08,21,20,20,20,20,20,21,18,18,19,17,15,13,14,16,16,18,19,17,18,18,18,17,17,
44029,Fine Particulate Matter,2023-12-09,17,17,15,15,16,16,15,15,15,15,12,7,6,6,6,6,6,7,7,6,7,7,6,5,
44029,Fine Particulate Matter,2023-12-10,4,3,3,4,5,5,5,4,5,6,5,3,3,3,3,3,3,3,4,4,3,2,2,2,
44029,Fine Particulate Matter,2023-12-11,3,3,4,5,1,1,1,1,1,1,2,1,2,2,3,2,3,2,2,2,2,3,2,4,
44029,Fine Particulate Matter,2023-12-12,7,7,9,11,13,13,12,11,10,7,7,8,11,12,12,12,10,8,7,8,7,6,6,5,
44029,Fine Particulate Matter,2023-12-13,4,4,3,4,4,4,4,5,5,5,5,4,4,3,3,3,2,3,3,3,4,4,4,4,
44029,Fine Particulate Matter,2023-12-14,5,5,6,6,6,7,6,6,7,8,9,9,8,8,8,8,8,8,10,10,9,11,11,10,
44029,Fine Particulate Matter,2023-12-15,11,13,14,15,14,15,15,15,15,15,15,16,16,17,16,14,15,14,13,13,15,17,16,15,
44029,Fine Particulate Matter,2023-12-16,16,16,16,17,17,17,16,17,17,14,11,13,13,12,10,10,9,10,10,11,13,14,15,15,
44029,Fine Particulate Matter,2023-12-17,17,18,21,19,19,20,21,20,12,6,8,11,11,12,11,11,11,9,6,6,8,8,9,9,
44029,Fine Particulate Matter,2023-12-18,9,10,11,13,14,12,6,6,6,6,7,6,4,3,2,2,1,1,1,1,1,1,1,1,
44029,Fine Particulate Matter,2023-12-19,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,5,5,
44029,Fine Particulate Matter,2023-12-20,6,7,7,5,5,5,5,6,6,7,8,8,8,9,8,9,10,10,11,11,12,14,15,15,
44029,Fine Particulate Matter,2023-12-21,14,15,13,12,9,6,6,6,4,4,2,2,1,1,2,2,3,2,3,2,2,3,4,4,
44029,Fine Particulate Matter,2023-12-22,4,4,4,4,6,7,7,8,9,10,11,11,10,8,7,5,5,6,6,6,6,7,8,8,
44029,Fine Particulate Matter,2023-12-23,9,9,9,10,10,10,11,11,11,11,9,12,13,13,11,10,12,12,10,11,13,15,17,21,
44029,Fine Particulate Matter,2023-12-24,18,13,11,11,13,14,12,11,12,12,10,10,10,10,11,12,16,16,14,15,14,19,20,18,
44029,Fine Particulate Matter,2023-12-25,15,14,13,13,9,8,11,13,16,16,12,14,18,19,22,23,18,21,21,20,24,24,22,21,
44029,Fine Particulate Matter,2023-12-26,22,21,21,14,14,18,21,22,22,19,16,11,10,8,9,9,8,8,8,8,9,12,13,13,
44029,Fine Particulate Matter,2023-12-27,14,14,14,15,12,9,7,5,5,4,4,6,3,2,3,3,3,4,5,5,6,5,6,6,
44029,Fine Particulate Matter,2023-12-28,5,3,3,3,3,3,4,5,4,5,4,3,3,3,3,4,5,4,4,5,3,3,3,3,
44029,Fine Particulate Matter,2023-12-29,3,6,8,8,7,7,7,8,8,10,10,10,11,12,11,11,11,13,11,9,8,8,7,2,
44029,Fine Particulate Matter,2023-12-30,1,1,1,1,1,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,4,4,5,5,
44029,Fine Particulate Matter,2023-12-31,5,4,5,5,5,6,6,7,7,7,8,8,8,7,8,6,6,6,5,7,6,7,9,9,


Mississauga, (46108) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Mississauga (46108)
Address,3359 Mississauga Rd. N., U Of T Campus
Latitude,43.546174
Longitude,-79.658797
Elevation, 105 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
46108,Fine Particulate Matter,2023-01-01,5,5,5,6,6,7,9,11,11,11,10,10,11,15,18,17,16,15,15,14,14,13,14,15,
46108,Fine Particulate Matter,2023-01-02,15,14,14,13,12,12,14,14,13,13,11,11,11,12,10,11,14,15,16,17,17,18,19,20,
46108,Fine Particulate Matter,2023-01-03,21,19,18,17,16,14,16,16,13,13,12,12,12,13,13,11,9,10,12,13,11,10,8,6,
46108,Fine Particulate Matter,2023-01-04,6,5,4,4,4,5,4,5,7,8,7,7,6,5,4,5,3,3,3,3,3,4,5,3,
46108,Fine Particulate Matter,2023-01-05,4,5,5,6,6,7,10,11,9,6,5,5,5,5,7,7,7,7,8,9,8,9,8,8,
46108,Fine Particulate Matter,2023-01-06,9,11,10,8,9,9,10,10,10,10,9,7,6,6,7,7,7,8,9,9,9,10,11,9,
46108,Fine Particulate Matter,2023-01-07,8,7,6,6,5,5,3,3,3,3,2,4,4,4,3,3,3,3,3,3,3,2,3,3,
46108,Fine Particulate Matter,2023-01-08,3,3,3,3,4,5,7,6,6,7,6,6,6,6,5,5,7,7,7,7,7,11,13,13,
46108,Fine Particulate Matter,2023-01-09,13,11,15,16,16,12,9,9,10,11,11,14,15,14,14,13,14,14,13,14,15,13,13,12,
46108,Fine Particulate Matter,2023-01-10,11,11,10,6,3,3,4,5,4,5,4,5,6,5,5,4,5,5,4,4,4,5,5,5,
46108,Fine Particulate Matter,2023-01-11,5,4,4,5,4,4,5,5,5,5,5,6,7,7,7,7,8,9,10,12,10,9,8,8,
46108,Fine Particulate Matter,2023-01-12,9,10,10,12,13,16,18,18,18,19,20,22,25,27,27,17,13,15,17,17,13,6,6,8,
46108,Fine Particulate Matter,2023-01-13,8,7,9,7,6,6,6,5,5,4,4,3,3,3,3,3,3,3,3,4,5,4,3,3,
46108,Fine Particulate Matter,2023-01-14,3,3,3,3,4,3,3,3,3,3,4,4,4,4,5,4,4,4,3,4,4,3,3,4,
46108,Fine Particulate Matter,2023-01-15,4,4,5,5,5,5,5,5,5,6,7,6,5,5,6,5,8,7,7,8,9,8,6,3,
46108,Fine Particulate Matter,2023-01-16,2,3,5,6,8,7,7,6,6,7,7,5,6,5,4,4,4,5,6,7,7,27,19,7,
46108,Fine Particulate Matter,2023-01-17,4,5,5,5,5,7,8,7,7,6,5,5,5,5,5,6,7,7,8,7,6,10,6,5,
46108,Fine Particulate Matter,2023-01-18,5,4,3,3,3,4,2,3,4,4,3,2,3,3,3,3,3,4,4,4,4,5,5,4,
46108,Fine Particulate Matter,2023-01-19,4,3,4,3,3,2,3,2,2,2,3,2,2,2,2,2,2,2,3,4,5,7,12,13,
46108,Fine Particulate Matter,2023-01-20,7,7,6,6,6,6,5,4,4,4,3,3,4,3,3,3,3,4,3,4,5,4,4,3,
46108,Fine Particulate Matter,2023-01-21,3,3,3,4,3,2,2,2,2,1,1,3,4,4,4,4,5,7,9,7,7,8,7,7,
46108,Fine Particulate Matter,2023-01-22,7,7,8,9,8,8,8,8,8,8,10,9,8,10,8,7,6,6,9,11,13,14,13,14,
46108,Fine Particulate Matter,2023-01-23,13,9,8,11,10,9,7,8,9,8,7,6,6,5,5,6,6,6,7,5,7,8,9,8,
46108,Fine Particulate Matter,2023-01-24,9,9,11,11,11,11,13,14,16,11,4,4,4,4,4,4,4,5,7,7,7,8,9,12,
46108,Fine Particulate Matter,2023-01-25,14,13,15,16,16,16,17,15,6,4,5,3,3,3,3,3,2,3,3,3,4,5,5,5,
46108,Fine Particulate Matter,2023-01-26,6,6,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,4,6,6,6,6,5,5,
46108,Fine Particulate Matter,2023-01-27,7,9,10,10,10,12,17,17,18,19,19,15,11,11,9,8,7,7,6,5,4,4,5,5,
46108,Fine Particulate Matter,2023-01-28,4,5,8,8,7,6,6,5,4,4,5,6,5,7,8,8,9,10,10,10,11,11,13,14,
46108,Fine Particulate Matter,2023-01-29,13,14,14,12,13,9,9,12,13,12,15,13,8,7,5,4,3,4,3,3,4,3,2,2,
46108,Fine Particulate Matter,2023-01-30,2,2,2,2,3,4,6,7,7,6,5,7,9,8,5,6,6,5,4,3,4,4,5,4,
46108,Fine Particulate Matter,2023-01-31,4,4,3,3,3,3,4,6,6,5,4,4,3,3,3,4,4,4,5,5,6,6,5,5,
46108,Fine Particulate Matter,2023-02-01,6,7,7,8,9,11,13,12,13,13,13,12,10,11,9,11,11,11,13,14,11,10,11,13,
46108,Fine Particulate Matter,2023-02-02,12,11,11,11,10,10,12,11,9,9,9,9,8,8,8,9,10,11,12,3,3,3,2,2,
46108,Fine Particulate Matter,2023-02-03,2,2,2,2,2,3,4,5,4,3,3,3,2,2,2,2,2,2,3,3,4,4,4,4,
46108,Fine Particulate Matter,2023-02-04,4,4,4,5,5,6,6,7,7,8,8,4,4,5,6,7,8,8,9,10,10,9,8,7,
46108,Fine Particulate Matter,2023-02-05,7,6,6,6,6,6,6,6,4,3,3,4,4,5,5,5,6,6,6,7,7,8,10,11,
46108,Fine Particulate Matter,2023-02-06,13,13,12,13,13,10,7,8,7,5,5,5,6,6,7,7,7,7,9,11,11,12,12,13,
46108,Fine Particulate Matter,2023-02-07,11,11,10,12,12,10,8,11,12,11,10,11,9,8,8,9,9,10,12,11,11,12,13,13,
46108,Fine Particulate Matter,2023-02-08,12,10,10,9,8,9,8,9,8,9,9,10,10,9,9,11,11,11,13,14,17,18,18,18,
46108,Fine Particulate Matter,2023-02-09,19,19,20,19,20,19,21,20,17,13,11,7,3,3,4,7,9,8,9,10,9,13,5,2,
46108,Fine Particulate Matter,2023-02-10,2,3,4,4,3,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,2,2,1,1,
46108,Fine Particulate Matter,2023-02-11,2,2,1,1,1,1,1,1,1,2,3,3,2,3,3,3,4,4,4,3,3,4,4,4,
46108,Fine Particulate Matter,2023-02-12,5,5,5,6,6,6,6,6,8,9,9,10,9,10,10,11,10,10,12,14,15,16,19,23,
46108,Fine Particulate Matter,2023-02-13,19,22,19,10,14,13,12,12,14,18,13,10,9,9,8,9,11,12,12,11,9,8,6,5,
46108,Fine Particulate Matter,2023-02-14,6,8,10,10,11,13,15,18,19,17,11,8,10,10,11,10,9,8,9,11,12,14,12,9,
46108,Fine Particulate Matter,2023-02-15,8,7,6,5,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,5,6,5,
46108,Fine Particulate Matter,2023-02-16,4,3,3,3,3,2,2,3,3,3,3,3,4,5,5,5,4,5,5,5,6,5,4,4,
46108,Fine Particulate Matter,2023-02-17,3,2,1,1,2,2,2,2,2,2,2,2,2,3,3,2,2,1,1,3,4,4,3,2,
46108,Fine Particulate Matter,2023-02-18,2,2,2,3,3,5,5,6,8,7,6,6,7,8,10,10,10,9,9,9,10,10,9,11,
46108,Fine Particulate Matter,2023-02-19,14,15,12,8,10,11,9,6,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,
46108,Fine Particulate Matter,2023-02-20,4,4,4,5,6,6,7,7,7,6,4,3,3,3,4,3,3,3,3,4,4,4,4,4,
46108,Fine Particulate Matter,2023-02-21,5,5,5,4,3,3,3,4,6,8,9,10,7,4,5,6,6,5,4,3,2,2,2,2,
46108,Fine Particulate Matter,2023-02-22,2,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,
46108,Fine Particulate Matter,2023-02-23,2,2,2,3,3,2,3,3,3,4,4,3,3,3,3,2,2,2,2,3,6,8,7,5,
46108,Fine Particulate Matter,2023-02-24,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
46108,Fine Particulate Matter,2023-02-25,2,3,3,4,3,3,4,5,5,4,4,7,8,8,7,7,9,8,8,9,10,12,13,12,
46108,Fine Particulate Matter,2023-02-26,11,11,9,10,13,15,14,13,12,11,9,8,7,6,6,6,6,6,6,7,8,8,8,8,
46108,Fine Particulate Matter,2023-02-27,9,9,9,10,10,8,5,5,5,3,3,3,3,3,3,3,4,4,3,3,3,3,3,2,
46108,Fine Particulate Matter,2023-02-28,3,4,4,6,7,8,12,10,7,5,3,3,3,3,4,4,4,4,3,3,5,6,7,7,
46108,Fine Particulate Matter,2023-03-01,7,7,7,8,9,11,12,12,9,6,6,5,5,5,5,6,7,7,7,8,8,8,10,13,
46108,Fine Particulate Matter,2023-03-02,11,11,11,9,9,10,10,11,11,10,8,7,6,5,4,4,4,3,6,6,6,5,5,5,
46108,Fine Particulate Matter,2023-03-03,5,5,4,4,8,8,6,5,3,3,3,4,4,3,3,4,4,5,4,3,2,1,0,0,
46108,Fine Particulate Matter,2023-03-04,0,1,0,0,1,2,2,3,3,3,3,3,3,3,3,3,3,4,4,5,6,6,6,7,
46108,Fine Particulate Matter,2023-03-05,8,9,9,9,9,10,11,13,12,12,8,5,3,5,6,8,7,6,6,7,7,8,8,7,
46108,Fine Particulate Matter,2023-03-06,8,8,8,8,8,8,8,9,10,11,12,7,4,3,3,3,3,3,3,4,4,5,7,8,
46108,Fine Particulate Matter,2023-03-07,5,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,
46108,Fine Particulate Matter,2023-03-08,2,2,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3,2,2,2,3,3,3,3,
46108,Fine Particulate Matter,2023-03-09,3,2,3,2,3,2,3,4,3,3,4,4,4,4,4,5,5,5,5,6,5,4,4,3,
46108,Fine Particulate Matter,2023-03-10,4,4,5,5,5,6,7,5,3,2,2,2,3,3,3,3,3,3,3,2,2,3,3,3,
46108,Fine Particulate Matter,2023-03-11,3,2,2,2,1,1,2,2,2,3,3,3,3,3,2,3,3,4,3,3,3,4,4,4,
46108,Fine Particulate Matter,2023-03-12,3,3,-999,-999,4,3,4,4,5,5,6,5,4,4,4,3,3,3,4,4,4,5,9,12,
46108,Fine Particulate Matter,2023-03-13,9,10,9,9,9,10,10,9,9,8,7,7,6,6,7,10,11,7,5,6,4,3,3,3,
46108,Fine Particulate Matter,2023-03-14,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,
46108,Fine Particulate Matter,2023-03-15,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,4,4,5,5,5,
46108,Fine Particulate Matter,2023-03-16,5,5,6,6,6,7,8,9,8,8,9,11,13,14,12,10,10,11,11,11,11,11,12,15,
46108,Fine Particulate Matter,2023-03-17,12,7,4,5,5,6,7,7,11,12,11,11,11,7,5,4,3,2,2,2,2,2,2,3,
46108,Fine Particulate Matter,2023-03-18,3,3,4,4,4,5,5,4,5,5,5,6,6,6,5,5,4,4,3,3,3,3,3,3,
46108,Fine Particulate Matter,2023-03-19,3,2,2,2,2,3,2,2,2,2,2,3,3,3,4,4,4,3,3,4,5,5,5,5,
46108,Fine Particulate Matter,2023-03-20,4,4,4,4,5,5,5,5,6,5,5,5,6,7,7,8,8,8,7,7,7,6,7,7,
46108,Fine Particulate Matter,2023-03-21,7,7,7,7,8,8,8,9,10,11,12,12,12,13,14,15,16,16,17,16,15,15,16,14,
46108,Fine Particulate Matter,2023-03-22,14,14,13,10,7,6,7,6,6,6,7,8,9,10,10,10,10,10,11,11,10,11,11,11,
46108,Fine Particulate Matter,2023-03-23,12,13,15,15,17,18,19,20,20,14,7,5,5,11,9,7,5,5,4,3,3,3,4,4,
46108,Fine Particulate Matter,2023-03-24,4,3,3,3,3,3,4,5,4,5,5,5,6,7,7,7,8,7,8,7,9,9,8,7,
46108,Fine Particulate Matter,2023-03-25,7,6,3,3,3,3,4,4,4,4,4,4,4,4,5,5,6,2,1,1,1,1,2,1,
46108,Fine Particulate Matter,2023-03-26,3,1,1,2,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,5,5,6,
46108,Fine Particulate Matter,2023-03-27,6,6,6,7,7,4,5,5,4,4,7,7,6,5,4,4,4,4,4,5,6,7,8,9,
46108,Fine Particulate Matter,2023-03-28,8,14,19,18,19,17,7,6,6,7,7,8,8,8,9,10,10,9,8,9,10,12,9,7,
46108,Fine Particulate Matter,2023-03-29,5,5,6,7,9,10,11,12,11,10,7,7,8,9,5,3,4,3,3,3,3,3,3,3,
46108,Fine Particulate Matter,2023-03-30,3,3,3,3,3,3,4,3,3,3,3,4,4,4,5,5,5,4,4,5,5,5,6,6,
46108,Fine Particulate Matter,2023-03-31,7,6,6,5,5,6,5,4,5,5,6,6,7,8,9,8,7,7,5,5,6,6,7,8,
46108,Fine Particulate Matter,2023-04-01,3,2,1,1,3,4,6,4,4,4,3,4,4,4,4,5,4,2,2,3,3,3,3,2,
46108,Fine Particulate Matter,2023-04-02,2,2,3,3,2,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,
46108,Fine Particulate Matter,2023-04-03,3,3,3,3,4,4,4,5,6,5,6,5,4,3,3,3,3,3,3,4,4,4,4,4,
46108,Fine Particulate Matter,2023-04-04,4,5,7,9,11,13,14,17,12,9,6,4,5,3,3,2,4,4,4,4,4,4,3,3,
46108,Fine Particulate Matter,2023-04-05,3,3,3,3,3,3,4,4,4,4,4,4,5,5,8,12,9,5,4,7,9,14,-999,-999,
46108,Fine Particulate Matter,2023-04-05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
46108,Fine Particulate Matter,2023-04-07,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
46108,Fine Particulate Matter,2023-04-08,3,4,4,4,4,4,4,5,4,3,3,3,3,3,3,3,3,3,3,4,6,5,4,4,
46108,Fine Particulate Matter,2023-04-09,4,4,4,5,5,6,7,8,7,5,5,7,8,6,9,6,5,5,6,6,7,7,7,8,
46108,Fine Particulate Matter,2023-04-10,8,8,8,7,8,8,8,9,8,8,9,10,12,13,13,13,13,12,11,10,9,9,9,11,
46108,Fine Particulate Matter,2023-04-11,11,12,12,12,11,11,12,12,12,11,12,12,12,12,11,11,11,11,11,11,9,7,6,6,
46108,Fine Particulate Matter,2023-04-12,5,5,5,5,6,6,6,7,10,9,9,9,9,8,8,8,8,8,9,8,8,8,8,8,
46108,Fine Particulate Matter,2023-04-13,9,9,10,9,9,9,9,11,11,12,13,15,14,13,12,12,12,12,12,13,14,14,13,13,
46108,Fine Particulate Matter,2023-04-14,13,18,16,16,15,15,15,15,12,11,17,14,10,11,11,11,11,13,17,23,25,33,33,31,
46108,Fine Particulate Matter,2023-04-15,29,29,31,30,30,28,28,26,13,9,8,7,8,8,7,8,8,10,10,14,17,13,12,15,
46108,Fine Particulate Matter,2023-04-16,15,16,16,17,21,24,29,27,32,36,33,31,27,25,24,22,15,8,6,10,6,4,5,4,
46108,Fine Particulate Matter,2023-04-17,3,2,1,2,2,2,2,2,2,3,4,5,7,2,2,2,3,2,3,3,3,3,4,5,
