Barrie, (47045) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Barrie (47045)
Address,83 Perry St.
Latitude,44.382338
Longitude,-79.702446
Elevation, 226 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
46090,Fine Particulate Matter,2021-07-03,8,9,7,6,6,5,4,2,2,2,2,2,4,8,7,5,5,4,4,3,3,4,5,6,
46090,Fine Particulate Matter,2021-07-04,8,11,10,9,8,8,7,7,6,7,8,5,5,6,6,6,6,5,5,5,8,9,7,6,
46090,Fine Particulate Matter,2021-07-05,4,2,2,3,3,5,11,12,13,13,15,18,21,21,21,18,16,14,14,14,9,8,10,15,
46090,Fine Particulate Matter,2021-07-06,17,18,18,18,19,20,20,18,15,27,33,36,33,25,24,23,19,17,16,17,17,17,17,18,
46090,Fine Particulate Matter,2021-07-07,19,18,17,16,16,17,17,16,12,7,4,4,4,5,9,7,6,4,4,2,2,2,2,2,
46090,Fine Particulate Matter,2021-07-08,4,4,4,3,2,2,2,2,2,3,2,3,3,4,6,6,5,8,10,12,15,18,21,21,
46090,Fine Particulate Matter,2021-07-09,16,13,14,5,2,2,2,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,
46090,Fine Particulate Matter,2021-07-10,1,1,2,2,2,3,2,2,2,2,2,2,2,3,2,2,4,7,7,9,7,15,23,19,
46090,Fine Particulate Matter,2021-07-11,12,13,14,12,8,9,7,5,4,3,3,2,1,2,3,4,5,5,5,6,8,9,5,5,
46090,Fine Particulate Matter,2021-07-12,8,9,10,10,9,11,11,8,5,5,6,6,5,5,4,3,3,4,4,2,2,1,2,2,
46090,Fine Particulate Matter,2021-07-13,3,3,3,4,7,11,9,12,12,12,15,11,6,7,7,6,6,6,5,6,6,1,1,1,
46090,Fine Particulate Matter,2021-07-14,2,2,2,3,3,5,5,4,3,2,2,4,4,3,3,4,5,4,4,4,3,3,4,4,
46090,Fine Particulate Matter,2021-07-15,8,9,11,13,13,10,11,8,6,5,6,7,8,10,12,13,11,11,11,11,9,1,1,2,
46090,Fine Particulate Matter,2021-07-16,2,1,1,1,1,2,3,6,6,8,12,12,12,8,7,7,4,3,6,9,9,9,10,10,
46090,Fine Particulate Matter,2021-07-17,6,5,6,6,6,6,8,8,7,8,11,11,9,9,9,8,6,6,5,4,5,5,6,8,
46090,Fine Particulate Matter,2021-07-18,8,9,9,7,8,8,8,7,5,6,10,12,16,17,16,15,12,11,9,9,9,10,9,10,
46090,Fine Particulate Matter,2021-07-19,13,15,15,14,15,19,23,22,23,27,32,37,41,45,58,60,54,49,47,41,38,37,38,39,
46090,Fine Particulate Matter,2021-07-20,38,39,39,36,34,32,31,33,32,30,30,30,30,32,35,14,7,7,7,5,5,5,4,4,
46090,Fine Particulate Matter,2021-07-21,3,2,3,3,5,7,5,4,3,3,6,5,4,2,2,2,2,2,1,2,2,2,4,5,
46090,Fine Particulate Matter,2021-07-22,6,7,8,6,6,6,5,4,4,4,5,6,5,5,4,4,6,7,7,7,7,7,6,6,
46090,Fine Particulate Matter,2021-07-23,7,6,7,9,10,11,16,8,7,6,6,6,6,6,6,5,5,5,5,6,8,8,9,8,
46090,Fine Particulate Matter,2021-07-24,10,10,12,14,12,13,13,7,7,10,10,9,8,8,12,12,12,19,17,17,14,13,7,2,
46090,Fine Particulate Matter,2021-07-25,3,5,8,11,10,7,6,5,6,13,36,38,38,54,52,40,21,16,32,58,58,49,45,37,
46090,Fine Particulate Matter,2021-07-26,36,33,34,36,37,37,33,27,22,15,14,14,11,14,10,8,8,8,7,5,5,5,6,6,
46090,Fine Particulate Matter,2021-07-27,7,8,9,11,10,11,9,9,8,10,11,12,16,14,14,14,10,9,11,16,18,16,14,14,
46090,Fine Particulate Matter,2021-07-28,13,14,15,15,19,17,17,16,14,14,12,9,9,9,10,9,10,9,8,7,5,4,5,5,
46090,Fine Particulate Matter,2021-07-29,5,6,7,9,8,6,6,7,10,8,9,9,8,9,10,11,12,11,11,13,14,12,12,12,
46090,Fine Particulate Matter,2021-07-30,12,15,15,12,8,6,4,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,
46090,Fine Particulate Matter,2021-07-31,2,2,2,2,2,3,2,2,2,2,2,2,2,3,5,4,6,6,5,2,6,10,9,8,
46090,Fine Particulate Matter,2021-08-01,7,7,8,12,12,11,5,4,3,4,4,5,6,6,4,4,2,2,2,2,3,4,5,6,
46090,Fine Particulate Matter,2021-08-02,5,4,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,
46090,Fine Particulate Matter,2021-08-03,9,9,9,10,10,9,4,2,2,5,9,9,11,11,8,8,6,6,5,4,2,3,6,7,
46090,Fine Particulate Matter,2021-08-04,8,13,12,11,12,10,10,8,6,9,12,11,11,11,7,7,7,7,7,8,8,4,3,8,
46090,Fine Particulate Matter,2021-08-05,13,16,17,15,16,16,18,14,11,9,11,15,16,10,9,9,10,11,6,8,10,10,12,13,
46090,Fine Particulate Matter,2021-08-06,16,17,17,17,18,17,13,10,6,8,13,20,22,19,16,14,13,14,13,15,16,16,16,16,
46090,Fine Particulate Matter,2021-08-07,17,17,18,17,17,16,15,14,13,10,9,11,11,10,9,8,7,8,11,13,17,19,24,28,
46090,Fine Particulate Matter,2021-08-08,30,31,33,21,15,11,17,30,27,24,13,11,10,9,8,8,9,11,12,13,14,17,18,16,
46090,Fine Particulate Matter,2021-08-09,17,20,23,20,20,22,20,15,13,11,11,11,13,12,11,11,11,12,10,11,13,14,15,15,
46090,Fine Particulate Matter,2021-08-10,15,18,19,16,14,13,12,10,9,8,8,8,7,6,6,7,7,8,7,5,4,4,4,4,
46090,Fine Particulate Matter,2021-08-11,5,6,7,8,7,9,7,6,5,7,10,11,9,7,6,4,5,8,11,8,6,8,11,11,
46090,Fine Particulate Matter,2021-08-12,9,8,9,8,8,8,6,5,4,3,3,2,3,5,8,9,9,7,-999,-999,-999,-999,-999,-999,
46090,Fine Particulate Matter,2021-08-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,8,8,8,8,6,8,10,8,6,3,2,
46090,Fine Particulate Matter,2021-08-14,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,5,4,5,
46090,Fine Particulate Matter,2021-08-15,6,7,8,7,6,5,4,3,2,2,2,2,2,2,2,2,3,3,3,4,3,2,3,5,
46090,Fine Particulate Matter,2021-08-16,8,8,8,8,8,7,5,3,3,3,4,5,5,4,6,5,4,4,5,7,6,4,2,3,
46090,Fine Particulate Matter,2021-08-17,2,3,5,7,9,9,7,6,5,5,5,6,5,5,5,5,5,4,6,7,7,9,11,13,
46090,Fine Particulate Matter,2021-08-18,13,10,8,9,10,10,8,11,10,14,14,14,12,5,5,6,5,4,3,3,3,4,4,7,
46090,Fine Particulate Matter,2021-08-19,10,9,7,6,6,7,7,7,6,7,5,3,4,6,6,6,5,6,5,7,8,7,7,8,
46090,Fine Particulate Matter,2021-08-20,9,9,9,11,13,12,12,8,7,7,9,9,9,11,12,12,9,8,9,11,13,12,10,11,
46090,Fine Particulate Matter,2021-08-21,11,12,12,19,15,11,10,11,15,17,20,17,16,16,12,11,11,9,7,6,7,7,8,12,
46090,Fine Particulate Matter,2021-08-22,14,16,17,16,16,14,13,14,10,10,11,11,11,10,10,10,11,13,10,11,12,15,14,12,
46090,Fine Particulate Matter,2021-08-23,13,13,13,13,14,14,13,10,10,11,11,11,11,11,9,9,9,8,5,4,3,5,7,8,
46090,Fine Particulate Matter,2021-08-24,7,7,8,10,11,10,8,4,5,5,6,5,5,4,3,4,2,2,3,2,2,2,4,4,
46090,Fine Particulate Matter,2021-08-25,5,6,7,8,9,11,11,10,9,10,12,12,10,8,10,9,7,8,8,9,9,9,8,6,
46090,Fine Particulate Matter,2021-08-26,7,7,7,8,8,9,8,7,6,5,6,7,7,8,7,9,15,11,11,12,11,14,16,15,
46090,Fine Particulate Matter,2021-08-27,11,7,7,7,7,7,8,8,9,7,4,5,4,3,4,3,2,2,2,3,3,2,3,5,
46090,Fine Particulate Matter,2021-08-28,5,4,5,4,5,6,6,5,3,2,2,3,4,6,7,7,7,10,9,8,9,9,9,8,
46090,Fine Particulate Matter,2021-08-29,9,13,12,8,8,11,11,10,8,9,9,10,12,13,11,12,13,14,14,11,7,6,5,6,
46090,Fine Particulate Matter,2021-08-30,6,7,7,8,10,11,10,9,12,16,14,10,9999,9999,9999,3,5,5,9,9,8,7,8,9,
46090,Fine Particulate Matter,2021-08-31,8,8,8,6,6,7,8,8,9,9,7,8,6,5,3,2,2,2,2,2,2,2,3,3,
46090,Fine Particulate Matter,2021-09-01,3,3,2,2,4,7,7,7,7,8,6,5,4,4,3,3,5,7,6,7,6,6,5,5,
46090,Fine Particulate Matter,2021-09-02,5,6,6,5,5,6,6,5,4,4,4,4,3,2,2,4,5,4,7,5,5,4,4,6,
46090,Fine Particulate Matter,2021-09-03,7,4,3,4,4,3,3,2,1,1,1,1,2,2,1,2,3,3,3,5,5,5,6,5,
46090,Fine Particulate Matter,2021-09-04,6,7,7,6,6,6,4,3,2,3,3,2,3,2,3,4,2,3,4,6,10,18,10,8,
46090,Fine Particulate Matter,2021-09-05,6,9,8,10,11,17,24,11,0,0,2,5,8,7,7,5,5,4,3,5,6,3,2,3,
46090,Fine Particulate Matter,2021-09-06,6,6,6,6,7,5,4,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,
46090,Fine Particulate Matter,2021-09-07,3,4,4,5,4,4,3,3,4,3,2,6,8,8,7,5,6,7,12,10,12,14,11,11,
46090,Fine Particulate Matter,2021-09-08,15,10,6,5,8,11,13,14,11,9,7,8,9,7,3,2,2,2,2,3,2,1,1,2,
46090,Fine Particulate Matter,2021-09-09,3,3,3,4,4,2,2,1,1,1,1,1,2,3,3,2,2,4,4,3,7,8,5,5,
46090,Fine Particulate Matter,2021-09-10,4,4,4,4,2,3,3,3,2,2,3,3,3,2,2,3,2,2,3,4,5,6,5,4,
46090,Fine Particulate Matter,2021-09-11,5,5,6,4,4,3,6,3,1,3,4,4,6,7,5,3,4,6,7,6,5,4,4,5,
46090,Fine Particulate Matter,2021-09-12,6,8,9,10,10,10,17,18,14,17,9,11,11,9,7,7,4,7,8,3,5,4,5,2,
46090,Fine Particulate Matter,2021-09-13,3,3,4,6,5,4,4,3,1,1,3,3,2,2,2,4,3,4,5,5,3,3,6,8,
46090,Fine Particulate Matter,2021-09-14,7,7,8,9,6,6,9,7,3,2,4,8,8,6,9,11,7,8,8,9,9,8,5,4,
46090,Fine Particulate Matter,2021-09-15,1,0,1,1,1,1,2,4,2,1,2,2,1,1,1,1,1,1,2,2,2,2,3,5,
46090,Fine Particulate Matter,2021-09-16,8,9,7,8,9,5,5,3,4,11,5,3,2,3,3,3,3,3,3,4,3,5,6,7,
46090,Fine Particulate Matter,2021-09-17,10,14,13,9,7,9,9,5,6,10,11,11,11,12,12,10,13,13,13,16,22,27,28,28,
46090,Fine Particulate Matter,2021-09-18,20,16,12,8,5,6,6,6,5,4,4,3,3,3,2,2,2,2,2,3,3,3,3,2,
46090,Fine Particulate Matter,2021-09-19,2,2,1,2,2,2,2,2,3,2,2,3,3,3,3,3,3,4,5,6,8,9,9,7,
46090,Fine Particulate Matter,2021-09-20,7,8,7,7,6,5,6,5,3,5,7,6,7,8,7,7,8,6,5,4,6,9,7,10,
46090,Fine Particulate Matter,2021-09-21,14,15,15,12,10,10,10,10,9,7,8,9,8,6,5,5,6,7,9,12,12,12,9,7,
46090,Fine Particulate Matter,2021-09-22,5,5,3,0,1,2,2,3,5,5,5,4,4,3,5,3,2,2,2,2,2,2,2,2,
46090,Fine Particulate Matter,2021-09-23,2,2,2,2,2,3,3,4,5,3,5,5,5,3,2,2,2,2,2,2,2,2,2,2,
46090,Fine Particulate Matter,2021-09-24,2,2,3,2,2,2,4,5,3,2,2,2,2,4,5,4,5,4,6,9,10,13,26,24,
46090,Fine Particulate Matter,2021-09-25,21,19,17,13,11,10,8,2,1,4,5,8,10,10,7,4,3,3,3,4,4,5,6,6,
46090,Fine Particulate Matter,2021-09-26,5,4,3,2,2,2,2,2,2,2,2,2,2,3,3,4,5,6,7,7,7,6,7,8,
46090,Fine Particulate Matter,2021-09-27,7,6,7,8,9,8,8,7,7,7,7,5,4,5,7,6,7,9,9,7,9,10,9,7,
46090,Fine Particulate Matter,2021-09-28,9,7,6,6,5,5,5,4,4,3,3,3,3,3,2,3,3,3,6,6,5,3,6,4,
46090,Fine Particulate Matter,2021-09-29,2,2,2,2,2,2,2,3,3,2,2,2,3,3,3,2,3,4,4,4,5,4,3,3,
46090,Fine Particulate Matter,2021-09-30,4,3,3,2,2,2,3,3,3,2,2,1,2,2,3,3,3,3,4,4,5,5,7,5,
46090,Fine Particulate Matter,2021-10-01,9,8,7,6,5,5,5,4,4,4,4,4,5,5,6,8,8,9,9,11,13,13,9,10,
46090,Fine Particulate Matter,2021-10-02,10,11,12,11,9,9,10,8,7,6,8,7,7,5,5,8,10,7,5,9,13,14,12,11,
46090,Fine Particulate Matter,2021-10-03,9,6,7,7,7,8,10,12,13,13,14,14,14,19,20,20,20,22,27,7,6,6,5,6,
46090,Fine Particulate Matter,2021-10-04,6,5,6,6,6,5,4,6,6,5,5,4,4,4,4,3,4,4,5,6,6,5,6,6,
46090,Fine Particulate Matter,2021-10-05,7,7,7,5,5,5,6,6,6,8,10,9,10,11,10,10,7,8,7,7,7,5,6,7,
46090,Fine Particulate Matter,2021-10-06,8,11,9,8,8,6,5,8,8,12,9,8,5,4,5,5,5,5,7,7,7,9,12,9,
46090,Fine Particulate Matter,2021-10-07,11,11,13,13,11,10,7,6,9,12,11,9,11,10,8,8,8,9,9,13,15,13,14,13,
46090,Fine Particulate Matter,2021-10-08,12,10,7,9,10,10,7,5,5,5,4,3,2,2,2,3,3,4,6,6,6,7,7,8,
46090,Fine Particulate Matter,2021-10-09,8,5,4,2,3,8,7,4,3,4,3,3,3,1,1,1,1,1,1,1,3,3,4,7,
46090,Fine Particulate Matter,2021-10-10,4,4,7,8,8,8,8,9,8,7,6,6,5,5,5,5,5,5,5,7,6,5,4,4,
46090,Fine Particulate Matter,2021-10-11,4,4,5,5,5,3,4,5,3,2,2,2,2,3,3,3,4,5,6,7,7,8,10,9,
46090,Fine Particulate Matter,2021-10-12,11,9,7,8,5,5,4,3,2,3,3,3,3,3,4,4,4,6,4,2,3,5,7,8,
46090,Fine Particulate Matter,2021-10-13,8,8,7,5,4,7,7,7,12,8,7,6,7,7,7,5,6,6,5,5,6,8,8,8,
46090,Fine Particulate Matter,2021-10-14,8,10,13,11,10,11,10,12,10,10,8,8,8,8,8,8,8,10,9,13,10,9,12,14,
46090,Fine Particulate Matter,2021-10-15,15,16,8,4,5,6,5,4,3,4,4,4,5,5,4,4,3,4,7,9,5,5,6,6,
46090,Fine Particulate Matter,2021-10-16,3,2,3,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,3,3,3,3,2,2,
46090,Fine Particulate Matter,2021-10-17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5,5,5,5,4,3,3,
46090,Fine Particulate Matter,2021-10-18,5,4,4,3,3,3,3,4,5,5,3,3,2,2,2,2,3,6,6,6,7,6,4,3,
46090,Fine Particulate Matter,2021-10-19,2,3,3,3,3,3,3,4,3,2,2,3,3,4,6,7,9,10,12,11,14,10,10,10,
46090,Fine Particulate Matter,2021-10-20,12,13,12,10,9,9,9,8,7,7,8,9,9,8,8,8,10,12,13,14,12,11,10,11,
46090,Fine Particulate Matter,2021-10-21,12,14,14,15,14,12,12,11,12,12,12,12,13,10,7,9,10,13,13,8,9,7,5,5,
46090,Fine Particulate Matter,2021-10-22,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,5,4,4,3,2,
46090,Fine Particulate Matter,2021-10-23,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,4,6,7,8,7,8,9,8,
46090,Fine Particulate Matter,2021-10-24,8,7,8,7,7,7,6,7,7,7,6,5,4,4,5,5,5,5,9,12,11,12,13,12,
46090,Fine Particulate Matter,2021-10-25,13,11,10,10,8,7,6,6,5,5,5,5,4,4,3,4,5,4,4,4,3,3,3,2,
46090,Fine Particulate Matter,2021-10-26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
46090,Fine Particulate Matter,2021-10-27,2,2,2,2,2,2,2,2,2,2,2,2,3,4,6,6,8,10,13,11,10,9,9,8,
46090,Fine Particulate Matter,2021-10-28,10,9,8,8,7,8,7,6,8,8,7,6,7,7,6,6,7,8,9,9,7,7,6,6,
46090,Fine Particulate Matter,2021-10-29,6,5,5,8,7,4,5,6,7,7,8,11,9,7,7,7,6,6,6,6,4,5,6,3,
46090,Fine Particulate Matter,2021-10-30,3,3,3,2,2,2,2,2,2,2,2,3,4,2,3,3,3,3,3,3,3,3,3,3,
46090,Fine Particulate Matter,2021-10-31,2,2,2,3,4,3,2,2,2,2,3,4,5,4,5,6,7,7,7,7,6,4,3,2,
46090,Fine Particulate Matter,2021-11-01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,
46090,Fine Particulate Matter,2021-11-02,4,4,4,3,3,4,4,4,4,3,3,3,3,3,2,3,4,4,4,4,4,4,3,3,
46090,Fine Particulate Matter,2021-11-03,4,4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,
46090,Fine Particulate Matter,2021-11-04,6,6,6,6,6,5,5,5,5,3,3,3,3,3,3,4,5,6,8,30,92,89,63,39,
46090,Fine Particulate Matter,2021-11-05,36,32,19,15,12,11,11,12,8,7,6,5,5,5,6,7,7,8,10,14,16,13,12,12,
46090,Fine Particulate Matter,2021-11-06,12,12,12,12,12,13,12,13,14,13,14,13,11,10,9,8,8,10,11,11,12,15,14,14,
46090,Fine Particulate Matter,2021-11-07,13,14,14,14,15,14,14,14,14,13,12,12,11,11,12,12,14,18,20,20,22,21,20,20,
46090,Fine Particulate Matter,2021-11-08,19,18,18,19,18,19,20,22,22,16,14,10,9,6,6,7,8,11,11,12,14,15,17,17,
46090,Fine Particulate Matter,2021-11-09,18,19,18,19,17,13,10,10,10,9,8,8,8,9,10,10,11,10,8,8,8,7,5,6,
46090,Fine Particulate Matter,2021-11-10,7,7,7,6,5,5,4,4,3,2,3,3,3,3,3,3,5,7,11,11,10,9,9,9,
46090,Fine Particulate Matter,2021-11-11,8,7,7,7,6,5,4,4,4,4,4,3,3,4,5,5,6,6,7,7,8,9,9,9,
46090,Fine Particulate Matter,2021-11-12,10,11,10,7,10,13,13,14,11,8,5,4,4,3,4,4,5,5,5,5,4,4,4,4,
46090,Fine Particulate Matter,2021-11-13,6,6,5,4,3,2,3,3,5,7,5,4,5,4,4,2,3,2,2,2,2,3,2,2,
46090,Fine Particulate Matter,2021-11-14,4,4,4,4,4,4,4,4,6,5,4,5,7,7,6,6,7,7,8,8,9,9,8,9,
46090,Fine Particulate Matter,2021-11-15,9,6,6,5,5,5,4,4,4,4,4,4,3,3,2,3,4,5,5,4,3,4,3,3,
46090,Fine Particulate Matter,2021-11-16,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,5,6,7,7,
46090,Fine Particulate Matter,2021-11-17,7,6,6,6,6,7,6,6,5,5,6,6,6,7,8,6,7,8,5,8,12,13,13,13,
46090,Fine Particulate Matter,2021-11-18,11,9,12,25,24,21,16,10,7,5,4,3,3,2,2,2,3,3,4,4,4,4,4,4,
46090,Fine Particulate Matter,2021-11-19,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,3,3,
46090,Fine Particulate Matter,2021-11-20,4,4,4,4,5,5,5,5,5,5,4,4,4,4,3,4,4,5,6,6,7,7,7,8,
46090,Fine Particulate Matter,2021-11-21,9,10,12,12,12,12,10,10,11,12,13,13,13,13,11,9,10,9,9,8,8,10,10,9,
46090,Fine Particulate Matter,2021-11-22,6,5,5,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,2,2,2,2,
46090,Fine Particulate Matter,2021-11-23,3,3,3,3,2,2,2,3,2,2,3,2,2,2,2,2,4,4,4,4,4,5,4,5,
46090,Fine Particulate Matter,2021-11-24,5,6,6,7,8,8,8,8,8,9,10,8,7,6,6,6,6,7,7,7,6,6,6,6,
46090,Fine Particulate Matter,2021-11-25,7,7,7,7,7,7,6,6,7,8,10,9,9,9,9,10,11,12,11,11,10,8,8,6,
46090,Fine Particulate Matter,2021-11-26,6,5,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,
46090,Fine Particulate Matter,2021-11-27,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
46090,Fine Particulate Matter,2021-11-28,4,4,4,5,6,8,8,9,9,8,7,7,6,6,6,6,6,6,6,5,6,6,6,6,
46090,Fine Particulate Matter,2021-11-29,7,7,7,7,7,6,5,5,5,5,5,5,5,6,6,6,7,8,9,8,6,6,6,6,
46090,Fine Particulate Matter,2021-11-30,6,6,6,6,6,7,7,7,9,10,11,12,11,10,10,10,10,12,13,9,7,5,5,5,
46090,Fine Particulate Matter,2021-12-01,5,5,4,4,4,4,4,4,5,6,6,5,5,4,5,5,6,7,7,7,7,6,7,7,
46090,Fine Particulate Matter,2021-12-02,10,12,12,13,15,16,14,12,13,14,13,9,6,5,4,4,4,4,5,4,4,4,4,4,
46090,Fine Particulate Matter,2021-12-03,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,5,6,6,5,5,5,5,5,
46090,Fine Particulate Matter,2021-12-04,4,4,3,4,5,6,6,7,9,7,4,4,3,2,2,2,2,2,2,2,2,2,2,2,
46090,Fine Particulate Matter,2021-12-05,2,2,2,2,3,3,2,3,4,5,5,5,4,4,4,4,5,5,5,5,5,4,4,4,
46090,Fine Particulate Matter,2021-12-06,5,6,7,9,11,5,3,6,5,5,14,8,10,7,5,4,4,3,3,2,2,2,2,2,
46090,Fine Particulate Matter,2021-12-07,3,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,4,4,4,4,4,4,4,4,
46090,Fine Particulate Matter,2021-12-08,6,8,10,11,11,12,11,11,14,14,14,15,15,15,13,12,16,15,13,12,12,12,12,13,
46090,Fine Particulate Matter,2021-12-09,13,13,11,9,8,6,8,6,5,6,7,6,5,6,6,6,7,8,9,10,12,10,11,10,
46090,Fine Particulate Matter,2021-12-10,10,10,12,13,13,14,15,17,19,20,18,18,17,17,18,19,22,24,29,30,30,29,28,28,
46090,Fine Particulate Matter,2021-12-11,24,23,20,16,14,12,11,9,11,9,9999,2,5,7,11,12,11,8,8,7,6,5,4,3,
46090,Fine Particulate Matter,2021-12-12,3,3,2,2,2,2,2,3,3,3,3,3,4,4,4,3,3,3,3,3,4,3,3,3,
46090,Fine Particulate Matter,2021-12-13,3,3,3,3,3,2,2,3,5,4,4,4,5,5,5,5,6,6,7,7,7,7,7,7,
46090,Fine Particulate Matter,2021-12-14,7,7,7,6,6,6,6,6,9,8,7,7,8,8,7,7,9,10,8,7,6,5,5,5,
46090,Fine Particulate Matter,2021-12-15,5,5,5,5,5,8,5,5,6,6,6,6,6,6,6,6,7,7,6,6,6,6,5,5,
46090,Fine Particulate Matter,2021-12-16,5,5,6,6,6,6,6,6,7,7,7,5,6,7,8,9,11,12,13,11,7,9,8,7,
46090,Fine Particulate Matter,2021-12-17,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,4,4,5,5,4,4,4,4,
46090,Fine Particulate Matter,2021-12-18,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,5,5,5,5,5,4,4,4,
46090,Fine Particulate Matter,2021-12-19,4,4,4,4,3,4,3,3,4,4,4,3,3,3,3,3,5,6,6,6,7,6,7,7,
46090,Fine Particulate Matter,2021-12-20,7,6,7,6,5,6,5,6,7,7,8,9,7,6,5,6,7,7,8,8,7,6,7,7,
46090,Fine Particulate Matter,2021-12-21,8,9,9,8,7,8,6,6,6,5,5,5,6,7,6,6,5,6,6,8,10,9,8,8,
46090,Fine Particulate Matter,2021-12-22,7,10,11,8,8,7,6,5,6,6,5,5,5,5,5,4,5,4,4,5,4,4,4,4,
46090,Fine Particulate Matter,2021-12-23,6,6,5,5,4,5,5,5,8,9,8,8,7,7,6,6,6,6,6,7,7,8,8,8,
46090,Fine Particulate Matter,2021-12-24,9,9,10,11,10,9,10,11,13,12,10,10,10,10,10,11,12,13,13,14,14,14,14,13,
46090,Fine Particulate Matter,2021-12-25,15,15,15,15,13,12,11,9,10,10,9,8,9,6,7,8,9,9,9,8,7,7,6,5,
46090,Fine Particulate Matter,2021-12-26,6,6,5,5,5,5,6,5,5,5,4,4,4,4,4,4,5,5,5,6,5,5,5,5,
46090,Fine Particulate Matter,2021-12-27,6,6,6,6,6,5,5,5,7,9,9,8,7,6,6,5,5,6,7,8,8,9,10,11,
46090,Fine Particulate Matter,2021-12-28,13,13,8,8,7,6,5,5,5,5,5,5,4,3,3,3,4,5,6,6,7,8,9,10,
46090,Fine Particulate Matter,2021-12-29,14,15,14,15,15,12,11,9,8,8,8,8,8,9,12,11,10,11,13,14,15,17,16,16,
46090,Fine Particulate Matter,2021-12-30,15,15,12,11,9,8,7,7,8,7,6,5,5,5,6,6,6,6,7,7,8,9,9,10,
46090,Fine Particulate Matter,2021-12-31,10,9,10,11,10,11,13,15,18,20,21,21,17,14,13,12,12,14,15,19,21,20,20,22,


Brantford, (21005) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Brantford (21005)
Address,324 Grand River Ave.
Latitude,43.138611
Longitude,-80.292639
Elevation, 205 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
21005,Fine Particulate Matter,2021-01-01,17,17,21,20,16,19,21,20,18,13,7,4,4,4,5,5,6,5,4,4,4,5,7,3,
21005,Fine Particulate Matter,2021-01-02,3,1,1,1,1,2,1,1,1,2,4,2,3,5,5,4,4,4,6,7,7,7,12,22,
21005,Fine Particulate Matter,2021-01-03,22,17,14,10,6,5,7,6,6,7,6,6,6,5,4,7,10,13,17,18,19,19,16,17,
21005,Fine Particulate Matter,2021-01-04,18,14,12,12,13,12,9,8,9,8,9,10,10,12,14,15,15,17,19,20,19,18,16,15,
21005,Fine Particulate Matter,2021-01-05,16,15,15,16,17,18,19,19,20,21,21,15,15,15,17,17,20,20,17,15,13,14,14,14,
21005,Fine Particulate Matter,2021-01-06,15,15,14,14,15,18,21,15,1,1,1,2,2,3,4,4,4,5,4,5,3,3,4,5,
21005,Fine Particulate Matter,2021-01-07,3,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,6,5,4,6,5,5,4,
21005,Fine Particulate Matter,2021-01-08,5,5,7,6,5,4,4,4,5,4,4,4,1,1,2,3,5,9,10,9,9,7,6,7,
21005,Fine Particulate Matter,2021-01-09,7,6,6,5,4,4,3,3,3,3,3,3,3,3,4,5,6,9,14,6,5,6,5,6,
